word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
1	Рецепт	5	PRON	nsubj	рецепт	1	0
2	против	3	ADP	case	против	1	0
3	кризиса:	5	NOUN	nmod	кризис	1	0
4	Путин	5	PROPN	nsubj	путин	1	0
5	указывает	0	VERB	ROOT	указывать	1	0
6	своего	7	PRON	det	свой	1	0
7	преемника	5	NOUN	dobj	преемник	1	0
1	inosmi.ruПосмотреть	0	VERB	ROOT	inosmi	2	0
2	оригиналапрель	1	NOUN	nsubj	оригиналапрель	2	0
3	21-го,	4	NUM	nummod	21	2	0
4	2016	2	NUM	nummod	2016	2	0
1	Ухудшающаяся	3	VERB	acl	ухудшаться	3	-1
2	экономическая	3	ADJ	amod	экономический	3	0
3	ситуация	4	NOUN	nsubj	ситуация	3	0
4	заставляет	0	VERB	ROOT	заставлять	3	0
5	руководство	4	NOUN	dobj	руководство	3	0
6	российского	7	ADJ	amod	российский	3	0
7	«нефтегосударства»	5	NOUN	nmod	нефтегосударство	3	0
8	обратиться	4	VERB	xcomp	обращаться	3	0
9	к	10	ADP	case	к	3	0
10	стратегии	8	NOUN	nmod	стратегия	3	0
11	«Дмитрий	10	PROPN	appos	дмитрий	3	0
12	Медведев	11	PROPN	name	медведев	3	0
13	2.0».	11	NUM	nummod	2.0	3	0
1	И,	2	ADV	advmod	и	4	0
2	видимо,	0	VERB	ROOT	видимо	4	0
3	в	5	ADP	case	в	4	0
4	ее	5	PRON	det	она	4	0
5	рамках	8	NOUN	nmod	рамка	4	0
6	Владимир	8	PROPN	nsubj	владимир	4	0
7	Путин	6	PROPN	name	путин	4	0
8	готовит	2	VERB	parataxis	готовить	4	0
9	известного	10	ADJ	amod	известный	4	0
10	либерала	8	NOUN	dobj	либерал	4	0
11	и	10	CONJ	cc	и	4	0
12	специалиста	10	NOUN	conj	специалист	4	0
13	по	14	ADP	case	по	4	0
14	экономике	12	NOUN	nmod	экономика	4	0
15	в	17	ADP	case	в	4	0
16	новые	17	ADJ	amod	новый	4	0
17	хозяева	14	NOUN	nmod	хозяин	4	0
18	Кремля.	17	PROPN	appos	кремль	4	0
1	Глубокий	3	ADJ	amod	глубокий	5	1
2	экономический	3	ADJ	amod	экономический	5	0
3	кризис	17	NOUN	nsubj	кризис	5	0
4	в	5	ADP	case	в	5	0
5	России,	3	PROPN	nmod	россия	5	0
6	связанный	3	VERB	acl	связанный	5	0
7	с	9	ADP	case	с	5	0
8	рекордным	9	ADJ	amod	рекордный	5	0
9	влиянием	6	NOUN	nmod	влияние	5	0
10	экспорта	9	NOUN	nmod	экспорт	5	0
11	углеводородов	10	NOUN	nmod	углеводород	5	0
12	на	13	ADP	case	на	5	0
13	состояние	6	NOUN	nmod	состояние	5	0
14	государственного	15	ADJ	amod	государственный	5	0
15	бюджета	13	NOUN	nmod	бюджет	5	0
16	стал	17	VERB	cop	становиться	5	0
17	фактом.	0	NOUN	ROOT	факт	5	0
1	Из-за	3	ADP	case	из-за	6	0
2	этой	3	DET	det	этот	6	0
3	зависимости	12	NOUN	nmod	зависимость	6	0
4	финансовые	12	ADJ	amod	финансовый	6	0
5	и	4	CONJ	cc	и	6	0
6	технологические	4	ADJ	conj	технологический	6	0
7	санкции,	8	ADV	advmod	санкция	6	0
8	направленные	12	VERB	acl	направлять	6	0
9	против	11	ADP	case	против	6	0
10	нефтяного	11	ADJ	amod	нефтяной	6	0
11	сектора,	8	NOUN	nmod	сектор	6	0
12	оказались	0	VERB	ROOT	оказываться	6	0
13	очень	14	ADV	advmod	очень	6	0
14	болезненными.	12	VERB	xcomp	болезненный	6	-1
1	Еще	4	X	case	еще	7	0
2	более	3	ADV	advmod	более	7	0
3	сильное	4	ADJ	amod	сильный	7	0
4	влияние	8	NOUN	nmod	влияние	7	0
5	на	7	ADP	case	на	7	0
6	российскую	7	ADJ	amod	российский	7	0
7	экономику	8	NOUN	nmod	экономика	7	0
8	оказывает	0	VERB	ROOT	оказывать	7	0
9	продолжительное	10	ADJ	amod	продолжительный	7	0
10	сохранение	8	NOUN	dobj	сохранение	7	0
11	низких	12	ADJ	amod	низкий	7	0
12	цен	10	NOUN	nmod	цена	7	0
13	на	14	ADP	case	на	7	0
14	нефть.	8	PUNCT	nmod	нефть	7	0
1	Все	2	DET	det	все	8	0
2	это	3	DET	nsubj	это	8	0
3	труизмы,	0	NOUN	ROOT	труизм	8	0
4	но	3	CONJ	cc	но	8	0
5	о	6	ADP	case	о	8	0
6	них	7	PRON	nmod	они	8	0
7	следует	3	VERB	conj	следовать	8	0
8	вспомнить	7	VERB	xcomp	вспомнить	8	0
9	еще	10	ADV	advmod	еще	8	0
10	раз,	18	VERB	acl	раз	8	0
11	поскольку	16	SCONJ	mark	поскольку	8	0
12	эти	13	DET	det	этот	8	0
13	факторы	16	NOUN	nsubj	фактор	8	0
14	больше	16	ADV	advmod	больше	8	0
15	года	14	NOUN	nmod	год	8	0
16	определяют	10	VERB	advcl	определять	8	0
17	ключевые	18	ADJ	amod	ключевой	8	0
18	действия	8	NOUN	nsubj	действие	8	0
19	Кремля.	18	ADJ	amod	кремль	8	0
1	Понимая	7	VERB	advcl	понимать	9	1
2	всю	3	DET	det	весь	9	0
3	серьезность	1	NOUN	dobj	серьезность	9	0
4	ситуации,	3	PUNCT	appos	ситуация	9	0
5	российские	6	ADJ	amod	российский	9	0
6	власти	7	NOUN	nsubj	власть	9	0
7	пытаются	0	VERB	ROOT	пытаться	9	0
8	перезагрузить	7	VERB	xcomp	перезагружать	9	0
9	свои	10	PRON	det	свой	9	0
10	отношения	8	NOUN	dobj	отношение	9	0
11	с	13	ADP	case	с	9	0
12	Европейским	13	ADJ	amod	европейский	9	0
13	союзом.	10	NOUN	nmod	союз	9	0
1	Так	2	ADV	advmod	так	10	0
2	следует	0	VERB	ROOT	следовать	10	0
3	понимать	2	VERB	xcomp	понимать	10	1
4	дипломатические	5	ADJ	amod	дипломатический	10	1
5	сигналы,	3	NOUN	dobj	сигнал	10	0
6	которые	7	DET	dobj	который	10	0
7	поступают	2	VERB	advcl	поступать	10	0
8	из	9	ADP	case	из	10	0
9	России,	7	PROPN	nmod	россия	10	0
10	по	12	ADP	case	по	10	0
11	меньшей	12	ADJ	amod	меньший	10	0
12	мере,	7	NOUN	nmod	мера	10	0
13	с	14	ADP	case	с	10	0
14	момента	7	NOUN	nmod	момент	10	0
15	нападения	14	NOUN	nmod	нападение	10	0
16	на	17	ADP	case	на	10	0
17	редакцию	15	NOUN	nmod	редакция	10	0
18	журнала	17	NOUN	nmod	журнал	10	0
19	Charlie	18	PROPN	appos	Charlie	10	0
20	Hebdo	19	PROPN	name	Hebdo	10	0
21	в	22	ADP	case	в	10	0
22	январе	15	PROPN	nmod	январь	10	0
23	2015	26	ADJ	amod	2015	10	0
24	и	23	CONJ	cc	и	10	0
25	последовавших	23	VERB	conj	последовать	10	0
26	трагедий	15	NOUN	nmod	трагедия	10	0
27	с	28	ADP	case	с	10	0
28	участием	26	NOUN	nmod	участие	10	1
29	экстремистов	28	NOUN	nmod	экстремист	10	-1
30	ИГИЛ	29	PROPN	appos	игил	10	0
31	в	32	ADP	case	в	10	0
32	Париже	26	PROPN	nmod	париж	10	0
33	и	32	CONJ	cc	и	10	0
34	Брюсселе.	32	PROPN	conj	брюссель	10	0
1	Сигналы	5	PROPN	nsubj	сигнал	11	0
2	были	5	VERB	cop	быть	11	0
3	очень	4	ADV	advmod	очень	11	0
4	четкими:	5	ADJ	amod	четкий	11	1
5	давайте	0	NOUN	ROOT	давать	11	0
6	вести	5	VERB	xcomp	весть	11	0
7	сотрудничество	6	NOUN	dobj	сотрудничество	11	1
8	в	9	ADP	case	в	11	0
9	борьбе	7	NOUN	nmod	борьба	11	0
10	с	11	ADP	case	с	11	0
11	терроризмом.	9	NOUN	nmod	терроризм	11	-1
1	Такая	3	ADJ	amod	такой	12	0
2	кооперация,	3	ADJ	amod	кооперация	12	0
3	конечно,	4	NOUN	nsubj	конечно	12	0
4	означала	0	VERB	ROOT	означать	12	0
5	бы	4	PART	cc	бы	12	0
6	завершение	12	NOUN	dobj	завершение	12	0
7	российской	8	ADJ	amod	российский	12	0
8	изоляции	6	NOUN	nmod	изоляция	12	0
9	как	6	ADP	mwe	как	12	0
10	в	11	ADP	case	в	12	0
11	сфере	12	NOUN	nmod	сфера	12	0
12	безопасности,	4	VERB	conj	безопасность	12	1
13	так	12	ADV	advmod	так	12	0
14	и	12	CONJ	cc	и	12	0
15	экономики,	12	NOUN	conj	экономика	12	0
16	а	12	CONJ	cc	а	12	0
17	в	18	ADP	case	в	12	0
18	итоге	12	NOUN	nmod	итог	12	0
19	отмену	18	NOUN	nmod	отмена	12	0
20	санкций.	19	PUNCT	nmod	санкция	12	0
1	После	2	ADP	case	после	13	0
2	событий	12	NOUN	nmod	событие	13	0
3	в	4	ADP	case	в	13	0
4	Charlie	2	NOUN	nmod	Charlie	13	0
5	Hebdo,	12	PUNCT	nsubj	Hebdo	13	0
6	а,	12	ADV	advmod	а	13	0
7	возможно,	12	VERB	nsubj	возможно	13	0
8	параллельно	12	ADV	advmod	параллельно	13	0
9	с	10	ADP	case	с	13	0
10	ними,	12	PRON	nmod	они	13	0
11	Москва	12	PROPN	nsubj	москва	13	0
12	решила	0	VERB	ROOT	решать	13	0
13	привлечь	12	VERB	xcomp	привлекать	13	0
14	европейских	15	ADJ	amod	европейский	13	0
15	партнеров	13	NOUN	dobj	партнер	13	0
16	при	17	ADP	case	при	13	0
17	помощи	13	NOUN	nmod	помощь	13	1
18	нового	20	ADJ	amod	новое	13	0
19	энергетического	20	ADJ	amod	энергетический	13	0
20	мегапроекта.	17	NOUN	nmod	мегапроект	13	0
1	В	2	ADP	case	в	14	0
2	середине	5	NOUN	nmod	середина	14	0
3	2015	4	ADJ	amod	2015	14	0
4	года	2	NOUN	nmod	год	14	0
5	стало	0	VERB	ROOT	становиться	14	0
6	ясно,	9	ADJ	punct	ясно	14	0
