word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
1	Cанкции	5	NOUN	nsubj	санкция	1	0
2	РФ	1	PROPN	nmod	рф	1	0
3	против	4	ADP	case	против	1	0
4	Турции:	5	PROPN	nmod	турция	1	0
5	рикошетом	0	NOUN	ROOT	рикошет	1	0
6	по	8	ADP	case	по	1	0
7	российской	8	ADJ	amod	российский	1	0
8	экономике	5	NOUN	nmod	экономика	1	0
1	inosmi.ruПосмотреть	0	VERB	ROOT	inosmi	2	0
2	оригиналиюнь	1	NOUN	nsubj	оригиналиюнь	2	0
3	25-го,	2	NUM	nummod	25	2	0
4	2016	3	NUM	nummod	2016	2	0
1	С	2	ADP	case	с	3	0
2	момента	8	NOUN	nmod	момент	3	0
3	введения	2	NOUN	nmod	введение	3	0
4	РФ	3	PROPN	nmod	рф	3	0
5	санкций	4	NOUN	nmod	санкция	3	0
6	против	7	ADP	case	против	3	0
7	Турции	3	PROPN	nmod	турция	3	0
8	прошло	0	VERB	ROOT	проходить	3	0
9	почти	10	ADV	advmod	почти	3	0
10	полгода.	8	PUNCT	punct	полгода	3	0
1	Надежды	5	ADV	advmod	надежда	4	1
2	на	3	ADP	case	на	4	0
3	урегулирование	5	NOUN	nmod	урегулирование	4	0
4	конфликта	3	NOUN	nmod	конфликт	4	-1
5	мало.	0	ADJ	ROOT	мало	4	0
1	Если	3	SCONJ	mark	если	5	0
2	это	3	DET	nsubj	это	5	0
3	случится,	0	VERB	ROOT	случаться	5	0
4	его	5	PRON	det	он	5	0
5	отголоски	3	NOUN	nsubj	отголосок	5	0
6	будут	9	VERB	aux	быть	5	0
7	еще	8	ADV	advmod	еще	5	0
8	долго	9	ADV	advmod	долго	5	0
9	мешать	3	VERB	xcomp	мешать	5	0
10	ведению	9	NOUN	iobj	ведение	5	0
11	бизнеса.	3	PUNCT	punct	бизнес	5	0
1	Вот	7	PROPN	nsubj	вот	6	0
2	уже	7	ADV	advmod	уже	6	0
3	полгода	2	NOUN	nmod	полгода	6	0
4	Россия	7	PROPN	nsubj	россия	6	0
5	и	4	CONJ	cc	и	6	0
6	Турция	4	PROPN	conj	турция	6	0
7	живут	0	VERB	ROOT	жить	6	0
8	в	9	ADP	case	в	6	0
9	условиях	7	NOUN	nmod	условие	6	0
10	экономических	11	ADJ	amod	экономический	6	0
11	санкций,	9	NOUN	nmod	санкция	6	0
12	введенных	13	ADJ	amod	вводить	6	0
13	Москвой	11	PROPN	nmod	москва	6	0
14	в	15	ADP	case	в	6	0
15	ответ	7	NOUN	nmod	ответ	6	0
16	на	19	ADP	case	на	6	0
17	сбитый	18	ADJ	amod	сбивать	6	0
18	турецкими	19	ADJ	amod	турецкий	6	0
19	ВВС	15	PROPN	nmod	ввс	6	0
20	российский	21	ADJ	amod	российский	6	0
21	бомбардировщик.	19	NOUN	nmod	бомбардировщик	6	0
1	В	2	ADP	case	в	7	0
2	результате,	16	NOUN	nmod	результат	7	0
3	по	4	ADP	case	по	7	0
4	данным	2	NOUN	nmod	данный	7	0
5	Росстата,	4	PROPN	nmod	росстат	7	0
6	за	9	ADP	case	за	7	0
7	первые	9	ADJ	amod	первый	7	0
8	четыре	9	NUM	nummod	четыре	7	0
9	месяца	4	NOUN	nmod	месяц	7	0
10	2016	11	ADJ	amod	2016	7	0
11	года	9	NOUN	nmod	год	7	0
12	торговый	13	ADJ	amod	торговый	7	0
13	оборот	16	NOUN	dobj	оборот	7	0
14	между	15	ADP	case	между	7	0
15	странами	13	NOUN	nmod	страна	7	0
16	сократился	0	VERB	ROOT	сокращаться	7	0
17	почти	18	ADV	advmod	почти	7	0
18	наполовину	16	NOUN	dobj	наполовину	7	0
19	—	29	PUNCT	punct	"—
"	7	0
20	с	22	ADP	case	с	7	0
21	8,8	22	NUM	nummod	8	7	0
22	млрд	29	NOUN	nmod	млрд	7	0
23	долларов	22	NOUN	nmod	доллар	7	0
24	до	26	ADP	case	до	7	0
25	4,8	26	NUM	nummod	4	7	0
26	млрд.	29	NOUN	nmod	млрд	7	0
27	Санкции	26	NOUN	nmod	санкция	7	0
28	были	29	VERB	auxpass	быть	7	0
29	призваны	18	VERB	acl:relcl	призванный	7	0
30	нанести	29	VERB	xcomp	наносить	7	0
31	урон	30	NOUN	nmod	урон	7	-1
32	экономике	31	NOUN	nmod	экономика	7	0
33	Турции,	32	PROPN	appos	турция	7	0
34	однако	30	CONJ	cc	однако	7	0
35	рикошетом	36	NOUN	nsubj	рикошет	7	0
36	ударили	30	VERB	conj	ударять	7	0
37	и	36	CONJ	cc	и	7	0
38	по	40	ADP	case	по	7	0
39	российскому	40	ADJ	amod	российский	7	0
40	бизнесу.	36	NOUN	nmod	бизнес	7	0
1	О	3	ADP	case	о	8	0
2	том,	3	DET	det	том	8	0
3	каковы	10	NOUN	nmod	каков	8	0
4	последствия	3	NOUN	nmod	последствие	8	-1
5	полугодового	6	ADJ	amod	полугодовой	8	0
6	эмбарго	4	NOUN	nmod	эмбарго	8	0
7	для	8	ADP	case	для	8	0
8	экономики	6	NOUN	nmod	экономика	8	0
9	РФ,	8	PROPN	nmod	рф	8	0
10	выясняла	0	VERB	ROOT	выяснять	8	0
11	DW.	10	PUNCT	punct	DW	8	0
1	Когда	2	SCONJ	mark	когда	9	0
2	и	6	CONJ	cc:preconj	и	9	0
3	на	4	ADP	case	на	9	0
4	что	6	PRON	nmod	что	9	0
5	были	6	VERB	auxpass	быть	9	0
6	введены	0	VERB	ROOT	вводить	9	0
7	санкции	6	NOUN	nsubjpass	санкция	9	0
1	Российский	4	ADJ	nsubjpass	российский	10	0
2	Су-24	1	PROPN	iobj	су	10	0
3	был	4	VERB	auxpass	быть	10	0
4	сбит	0	VERB	ROOT	сбивать	10	0
5	27	6	ADJ	amod	27	10	0
6	ноября	4	PROPN	nmod	ноябрь	10	0
7	2015	8	ADJ	amod	2015	10	0
8	года.	6	ADJ	nmod	год	10	0
1	В	7	ADP	case	в	11	0
2	ответ	1	NOUN	nmod	ответ	11	0
3	на	4	ADP	case	на	11	0
4	это	1	DET	nmod	это	11	0
5	уже	6	X	discourse	уже	11	0
6	28	7	ADJ	amod	28	11	0
7	ноября	12	PROPN	nmod	ноябрь	11	0
8	президент	12	NOUN	nsubj	президент	11	0
9	России	8	PROPN	nmod	россия	11	0
10	Владимир	8	PROPN	appos	владимир	11	0
11	Путин	10	PROPN	name	путин	11	0
12	подписал	0	VERB	ROOT	подписывать	11	0
13	указ	12	NOUN	dobj	указ	11	0
14	«О	15	ADP	case	о	11	0
15	мерах	13	NOUN	nmod	мера	11	0
16	по	17	ADP	case	по	11	0
17	обеспечению	12	NOUN	nmod	обеспечение	11	0
18	национальной	19	ADJ	amod	национальный	11	0
19	безопасности	17	NOUN	nmod	безопасность	11	1
20	РФ	19	PROPN	nmod	рф	11	0
21	и	17	CONJ	cc	и	11	0
22	о	23	ADP	case	о	11	0
23	применении	17	NOUN	conj	применение	11	0
24	специальных	26	ADJ	amod	специальный	11	0
25	экономических	26	ADJ	amod	экономический	11	0
26	мер	23	NOUN	nmod	мера	11	0
27	в	28	ADP	case	в	11	0
28	отношении	23	NOUN	nmod	отношение	11	0
29	Турции».	28	PROPN	nmod	турция	11	0
1	Документ	2	NOUN	nsubj	документ	12	0
2	отменял	0	VERB	ROOT	отменять	12	0
3	безвизовый	4	ADJ	amod	безвизовый	12	0
4	режим	2	NOUN	dobj	режим	12	0
5	между	6	ADP	case	между	12	0
6	странами,	7	DET	nmod	страна	12	0
7	предписывал	2	VERB	parataxis	предписывать	12	0
8	туркомпаниям	7	NOUN	iobj	туркомпания	12	0
9	прекратить	7	VERB	xcomp	прекращать	12	0
10	продажу	9	NOUN	dobj	продажа	12	0
11	россиянам	10	NOUN	iobj	россиянин	12	0
12	путевок	11	NOUN	nmod	путевка	12	0
13	в	14	ADP	case	в	12	0
14	Турцию	12	PROPN	nmod	турция	12	0
15	и	9	CONJ	cc	и	12	0
16	останавливал	9	VERB	conj	останавливать	12	0
17	чартерное	19	ADJ	amod	чартерный	12	0
18	воздушное	19	ADJ	amod	воздушный	12	0
19	сообщение	16	NOUN	dobj	сообщение	12	0
20	между	21	ADP	case	между	12	0
21	странами.	19	DET	nmod	страна	12	0
1	Турецким	2	ADJ	amod	турецкий	13	0
2	фирмам	4	NOUN	iobj	фирма	13	0
3	было	4	VERB	auxpass	быть	13	0
4	запрещено	0	VERB	ROOT	запрещать	13	-1
5	работать	4	VERB	xcomp	работать	13	0
6	в	7	ADP	case	в	13	0
7	России,	5	PROPN	nmod	россия	13	0
8	а	5	CONJ	cc	а	13	0
9	российским	10	ADJ	amod	российский	13	0
10	работодателям	5	NOUN	iobj	работодатель	13	0
11	нанимать	5	VERB	xcomp	нанимать	13	0
12	на	13	ADP	case	на	13	0
13	работу	11	NOUN	nmod	работа	13	0
14	граждан	13	NOUN	nmod	гражданин	13	0
15	Турции.	14	PROPN	nmod	турция	13	0
1	В	2	ADP	case	в	14	0
2	указе	4	NOUN	nmod	указ	14	0
3	также	4	CONJ	cc:preconj	также	14	0
4	содержался	0	VERB	ROOT	содержаться	14	0
5	запрет	4	NOUN	nsubj	запрет	14	-1
6	импорта	5	NOUN	appos	импорт	14	0
7	турецких	8	ADJ	amod	турецкий	14	0
8	товаров	6	NOUN	nmod	товар	14	0
9	в	10	ADP	case	в	14	0
10	РФ.	6	PROPN	nmod	рф	14	0
1	Их	3	PRON	nsubj	они	15	0
2	перечень	1	NOUN	appos	перечень	15	0
3	определило	0	VERB	ROOT	определять	15	0
4	правительство.	3	NOUN	dobj	правительство	15	0
1	С	3	ADP	case	с	16	0
2	1	3	ADJ	amod	1	16	0
3	января	7	PROPN	nmod	январь	16	0
4	этого	5	DET	det	это	16	0
5	года	3	NOUN	nmod	год	16	0
6	Россия	7	PROPN	nsubj	россия	16	0
7	перестала	0	VERB	ROOT	переставать	16	0
8	покупать	7	VERB	xcomp	покупать	16	0
9	в	10	ADP	case	в	16	0
10	Турции	8	PROPN	nmod	турция	16	0
11	клубнику,	8	NOUN	dobj	клубника	16	0
12	апельсины,	13	ADJ	amod	апельсин	16	0
13	мандарины,	11	NOUN	nmod	мандарин	16	0
14	виноград,	13	NOUN	nmod	виноград	16	0
15	яблоки,	14	X	appos	яблоко	16	0
16	груши,	15	NOUN	iobj	груша	16	0
17	абрикосы,	16	X	appos	абрикос	16	0
18	персики	17	NOUN	nmod	персик	16	0
19	и	18	CONJ	cc	и	16	0
20	нектарины,	21	DET	det	нектарин	16	0
21	сливы	18	NOUN	conj	слива	16	0
22	и	17	CONJ	cc	и	16	0
23	некоторые	17	ADJ	conj	некоторые	16	0
24	овощи.	7	X	discourse	овощ	16	0
1	Этой	3	DET	det	этот	17	0
2	весной	3	ADJ	amod	весна	17	0
3	Россельхознадзор	7	PROPN	nsubj	россельхознадзор	17	0
4	«по	6	ADP	case	по	17	0
5	фитосанитарным	6	ADJ	amod	фитосанитарный	17	0
6	соображениям»	7	NOUN	nmod	соображение	17	0
7	расширил	0	VERB	ROOT	расширять	17	0
8	список	7	NOUN	dobj	список	17	0
9	за	10	ADP	case	за	17	0
10	счет	7	NOUN	nmod	счет	17	0
11	перца,	13	X	discourse	перец	17	0
12	гранатов,	13	ADJ	amod	гранат	17	0
13	баклажанов,	10	NOUN	nmod	баклажан	17	0
14	кабачков,	13	NOUN	appos	кабачок	17	0
15	тыкв	14	NOUN	nmod	тыква	17	0
16	и	15	CONJ	cc	и	17	0
17	салата.	15	ADJ	conj	салат	17	0
1	Первый	2	ADJ	amod	первый	18	0
2	прогноз	0	NOUN	ROOT	прогноз	18	0
3	ущерба	2	NOUN	nmod	ущерб	18	-1
4	и	3	CONJ	cc	и	18	0
5	исключения	3	NOUN	conj	исключение	18	0
6	из	7	ADP	case	из	18	0
7	правил	5	NOUN	nmod	правило	18	0
1	Российское	2	ADJ	amod	российский	19	0
2	руководство	4	NOUN	nsubj	руководство	19	0
3	прекрасно	4	ADV	advmod	прекрасно	19	0
4	отдавало	0	VERB	ROOT	отдавать	19	0
5	себе	4	PRON	iobj	себя	19	0
6	отчет,	10	NOUN	punct	отчет	19	0
7	что	10	SCONJ	mark	что	19	0
8	принятые	9	VERB	acl	принимать	19	0
9	меры	10	NOUN	nsubj	мера	19	0
10	могут	4	VERB	ccomp	мочь	19	0
11	ударить	10	VERB	xcomp	ударять	19	0
12	не	15	PART	neg	не	19	0
13	только	12	ADV	mwe	только	19	0
14	по	15	ADP	case	по	19	0
15	Турции.	11	PROPN	nmod	турция	19	0
1	Первый	2	ADJ	amod	первый	20	0
2	замминистра	8	NOUN	nsubj	замминистра	20	0
3	экономического	4	ADJ	amod	экономический	20	0
4	развития	2	NOUN	nmod	развитие	20	0
5	РФ	4	PROPN	nmod	рф	20	0
6	Алексей	2	PROPN	appos	алексей	20	0
7	Лихачев	6	PROPN	name	лихачев	20	0
8	заявил	0	VERB	ROOT	заявлять	20	0
9	в	10	ADP	case	в	20	0
10	конце	8	NOUN	nmod	конец	20	0
11	прошлого	12	ADJ	amod	прошлое	20	0
12	года,	10	NOUN	nmod	год	20	0
13	что	20	SCONJ	mark	что	20	0
14	ущерб	20	NOUN	nsubj	ущерб	20	-1
15	от	17	ADP	case	от	20	0
