word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
5	то	6	DET	det	то	7	0
6	время	3	NOUN	nmod	время	7	0
7	публично	8	ADV	advmod	публично	7	0
8	выразить	6	VERB	acl	выражать	7	0
9	такое	8	ADJ	dobj	такой	7	0
10	мнение.	8	PUNCT	dobj	мнение	7	0
1	Российские	2	ADJ	amod	российский	8	0
2	либералы	9	NOUN	nsubj	либерал	8	0
3	после	4	ADP	case	после	8	0
4	распада	2	NOUN	nmod	распад	8	-1
5	СССР	6	PROPN	nmod	ссср	8	0
6	раз	4	NOUN	nmod	раз	8	0
7	за	8	ADP	case	за	8	0
8	разом	6	NOUN	nmod	разом	8	0
9	испытывали	0	VERB	ROOT	испытывать	8	0
10	горькое	15	ADJ	nsubj	горький	8	-1
11	разочарование,	15	ADV	advmod	разочарование	8	-1
12	поэтому	13	SCONJ	mark	поэтому	8	0
13	стали	15	VERB	cop	становиться	8	0
14	крайне	15	ADV	advmod	крайне	8	0
15	осторожны	9	ADJ	punct	осторожный	8	1
16	в	18	ADP	case	в	8	0
17	аналитических	18	ADJ	amod	аналитический	8	0
18	оценках.	15	NOUN	nmod	оценка	8	0
1	Но	0	CONJ	ROOT	но	9	0
2	многие	1	ADJ	dep	многие	9	0
3	шептали.	2	NUM	nummod	шептать	9	0
1	«Путин	3	PROPN	nsubj	путин	10	0
2	не	3	PART	neg	не	10	0
3	дотянет	0	VERB	ROOT	дотягивать	10	0
4	до	5	ADP	case	до	10	0
5	конца	3	NOUN	nmod	конец	10	0
6	2015	7	ADJ	amod	2015	10	0
7	года»,	5	NOUN	nmod	год	10	0
8	—	9	SYM	nsubj	"—
"	10	0
9	настаивал	3	VERB	parataxis	настаивать	10	0
10	в	11	ADP	case	в	10	0
11	беседе	9	NOUN	nmod	беседа	10	0
12	со	16	ADP	case	со	10	0
13	мной	16	ADJ	amod	я	10	0
14	известный	16	ADJ	amod	известный	10	0
15	российский	16	ADJ	amod	российский	10	0
16	писатель	9	NOUN	nmod	писатель	10	0
17	и	16	CONJ	cc	и	10	0
18	журналист	16	NOUN	conj	журналист	10	0
19	после	20	ADP	case	после	10	0
20	того,	9	DET	nmod	то	10	0
21	как	23	ADV	advmod	как	10	0
22	мы	23	PRON	nsubj	мы	10	0
23	заканчивали	9	VERB	parataxis	заканчивать	10	0
24	записывать	23	VERB	xcomp	записывать	10	0
25	интервью,	24	NOUN	dobj	интервью	10	0
26	во	27	ADP	case	во	10	0
27	время	31	NOUN	nmod	время	10	0
28	которого	27	DET	nmod	который	10	0
29	он	31	PRON	nsubjpass	он	10	0
30	был	31	VERB	auxpass	быть	10	0
31	сдержаннее	24	VERB	conj	сдержанно	10	0
32	в	33	ADP	case	в	10	0
33	вопросе	24	NOUN	nmod	вопрос	10	0
34	вероятности	33	NOUN	nmod	вероятность	10	0
35	смены	34	NOUN	appos	смена	10	0
36	режима.	3	ADJ	punct	режим	10	0
1	Увы,	3	ADP	case	увы	11	0
2	2015	3	ADJ	amod	2015	11	0
3	год	4	NOUN	nmod	год	11	0
4	пришел	0	VERB	ROOT	приходить	11	0
5	и	4	CONJ	cc	и	11	0
6	ушел,	4	PROPN	conj	уходить	11	0
7	а	4	CONJ	cc	а	11	0
8	Путин	4	PROPN	nsubj	путин	11	0
9	по-прежнему	8	NOUN	name	по-прежнему	11	0
10	в	11	ADP	case	в	11	0
11	Кремле.	9	X	nmod	кремль	11	0
1	Но	14	CONJ	cc:preconj	но	12	0
2	то,	10	ADV	advmod	то	12	0
3	о	5	ADP	case	о	12	0
4	чем	5	ADP	case	что	12	0
5	раньше	2	ADV	nmod	рано	12	0
6	только	7	X	discourse	только	12	0
7	шептались,	5	NUM	nmod	шептаться	12	0
8	теперь	10	ADV	advmod	теперь	12	0
9	стало	10	VERB	cop	становиться	12	0
10	живой	12	ADJ	amod	живой	12	1
11	общественной	12	ADJ	amod	общественный	12	0
12	дискуссией:	14	NOUN	iobj	дискуссия	12	0
13	что	12	PRON	nmod	что	12	0
14	должно	0	ADJ	ROOT	должно	12	0
15	случиться	14	VERB	xcomp	случаться	12	0
16	после	17	ADP	case	после	12	0
17	того,	15	DET	nmod	то	12	0
18	как	19	SCONJ	case	как	12	0
19	царя	15	NOUN	nmod	царь	12	0
20	сместят.	14	PUNCT	nsubj	смещать	12	0
1	Какие	2	ADJ	amod	какой	13	0
2	законы	3	NOUN	nsubj	закон	13	0
3	следует	0	VERB	ROOT	следовать	13	0
4	отменить?	3	VERB	xcomp	отменять	13	0
1	Что	2	SCONJ	mark	что	14	0
2	делать	0	VERB	ROOT	делать	14	0
3	с	4	ADP	case	с	14	0
4	Крымом?	2	PROPN	nmod	крым	14	0
1	Следует	0	VERB	ROOT	следовать	15	0
2	ли	1	PRON	nsubj	ли	15	0
3	осуществить	1	VERB	xcomp	осуществлять	15	0
4	полную	5	ADJ	amod	полный	15	1
5	люстрацию,	3	NOUN	dobj	люстрация	15	0
6	чтобы	10	SCONJ	mark	чтобы	15	0
7	раз	10	NOUN	advmod	раз	15	0
8	и	7	CONJ	cc	и	15	0
9	навсегда	7	ADV	conj	навсегда	15	0
10	очистить	3	VERB	xcomp	очищать	15	0
11	российские	12	ADJ	amod	российский	15	0
12	Авгиевы	10	NOUN	dobj	авгиев	15	0
13	конюшни?	1	PUNCT	punct	конюшня	15	0
1	Если	6	SCONJ	mark	если	16	0
2	да,	6	X	advcl	да	16	0
3	то	6	DET	nsubj	то	16	0
4	насколько	6	ADV	advmod	насколько	16	0
5	безжалостной	4	ADJ	nmod	безжалостный	16	-1
6	должна	0	ADJ	ROOT	должный	16	0
7	быть	6	VERB	xcomp	быть	16	0
8	такая	9	ADJ	amod	такой	16	0
9	кампания?	6	NOUN	nsubj	кампания	16	0
1	Эта	3	DET	det	этот	17	0
2	оживленная	3	ADJ	amod	оживленный	17	0
3	дискуссия	4	NOUN	nsubj	дискуссия	17	0
4	опирается	0	VERB	ROOT	опираться	17	0
5	на	6	ADP	case	на	17	0
6	предположение	4	NOUN	nmod	предположение	17	0
7	о	9	ADP	case	о	17	0
8	грядущих	9	ADJ	amod	грядущий	17	0
9	переменах,	6	NOUN	nmod	перемена	17	0
10	причем	9	NOUN	nmod	причем	17	0
11	перемены	10	NOUN	nmod	перемена	17	0
12	наступят	4	VERB	parataxis	наступать	17	0
13	скорее	14	ADV	advmod	скоро	17	0
14	раньше,	12	ADV	advmod	рано	17	0
15	чем	16	ADP	case	что	17	0
16	позже.	12	ADV	nmod	поздно	17	0
1	Люди,	4	ADV	advmod	человек	18	0
2	правда,	4	NOUN	nsubj	правда	18	0
3	не	4	PART	neg	не	18	0
4	согласны	0	ADJ	ROOT	согласный	18	0
5	в	6	ADP	case	в	18	0
6	вопросе	4	NOUN	nmod	вопрос	18	0
7	о	8	ADP	case	о	18	0
8	том,	10	DET	nmod	том	18	0
9	какой	10	DET	nsubjpass	какой	18	0
10	должна	4	ADJ	acl:relcl	должный	18	0
11	быть	10	VERB	xcomp	быть	18	0
12	смена	11	NOUN	dobj	смена	18	0
13	режима.	12	PUNCT	nmod	режим	18	0
1	Иностранные	2	ADJ	amod	иностранный	19	0
2	наблюдатели	4	NOUN	nsubj	наблюдатель	19	0
3	зачастую	4	ADV	advmod	зачастую	19	0
4	воспринимают	0	VERB	ROOT	воспринимать	19	0
5	признаки	4	NOUN	dobj	признак	19	0
6	гражданского	7	ADJ	amod	гражданский	19	0
7	беспокойства	5	NOUN	nmod	беспокойство	19	-1
8	как	9	ADP	case	как	19	0
9	положительные.	4	VERB	nmod	положительный	19	1
1	Недавний	2	ADJ	amod	недавний	20	0
2	диагноз	5	NOUN	nsubj	диагноз	20	0
3	Джорджа	2	PROPN	nmod	джордж	20	0
4	Сороса	3	PROPN	name	сорос	20	0
5	служит	0	VERB	ROOT	служить	20	0
6	ярким	7	ADJ	amod	яркий	20	1
7	примером	5	NOUN	advmod	пример	20	1
8	такого	9	ADJ	amod	такой	20	0
9	подхода.	7	NOUN	nmod	подход	20	0
1	Сорос	2	NOUN	nsubj	сорос	21	0
2	считает,	0	VERB	ROOT	считать	21	0
3	что	12	SCONJ	mark	что	21	0
4	с	5	ADP	case	с	21	0
5	учетом	12	NOUN	nmod	учет	21	0
6	низких	7	ADJ	amod	низкий	21	0
7	цен	5	NOUN	nmod	цена	21	0
8	на	11	ADP	case	на	21	0
9	нефть,	11	ADJ	amod	нефть	21	0
10	российский	11	ADJ	amod	российский	21	0
11	режим	12	NOUN	nmod	режим	21	0
12	обанкротится	2	VERB	ccomp	обанкротиться	21	-1
13	в	14	ADP	case	в	21	0
14	2017	15	ADJ	amod	2017	21	0
15	году,	12	ADJ	dobj	год	21	0
16	когда	17	SCONJ	mark	когда	21	0
17	придется	15	VERB	advcl	приходиться	21	0
18	возвращать	17	VERB	xcomp	возвращать	21	0
19	большую	20	ADJ	amod	большой	21	0
20	часть	18	NOUN	dobj	часть	21	0
21	иностранного	22	ADJ	amod	иностранный	21	0
22	долга.	20	ADJ	nmod	долг	21	0
1	Экономический	2	ADJ	amod	экономический	22	0
2	коллапс,	3	NOUN	nsubj	коллапс	22	-1
3	гласит	0	VERB	ROOT	гласить	22	0
4	анализ,	5	X	nsubj	анализ	22	0
5	приведет	3	VERB	parataxis	приводить	22	0
6	к	8	ADP	case	к	22	0
7	политическим	8	ADJ	amod	политический	22	0
8	переменам.	5	NOUN	nmod	перемена	22	0
1	Сорос	2	X	nsubj	сорос	23	0
2	говорит,	0	VERB	ROOT	говорить	23	0
3	что	8	SCONJ	mark	что	23	0
4	«популярность	8	NOUN	nsubjpass	популярность	23	1
5	Путина,	4	X	nmod	путин	23	0
6	остающаяся	5	VERB	acl	оставаться	23	0
7	высокой,	8	ADV	advmod	высокий	23	0
8	основана	2	VERB	ccomp	основывать	23	0
9	на	10	ADP	case	на	23	0
10	способности	8	NOUN	nmod	способность	23	0
11	правительства	10	NOUN	nmod	правительство	23	0
12	обеспечить	8	VERB	xcomp	обеспечивать	23	0
13	финансовую	14	ADJ	amod	финансовый	23	0
14	стабильность	12	NOUN	dobj	стабильность	23	1
15	и	14	CONJ	cc	и	23	0
16	медленное,	19	ADJ	amod	медленный	23	0
17	но	16	CONJ	cc	но	23	0
18	постоянное	16	ADJ	conj	постоянный	23	0
19	повышение	14	NOUN	conj	повышение	23	0
20	уровня	19	NOUN	nmod	уровень	23	0
21	жизни».	12	NOUN	dobj	жизнь	23	0
1	Нехватка	3	NOUN	nsubj	нехватка	24	-1
2	денег	3	NOUN	nsubj	деньги	24	0
3	сделает	0	VERB	ROOT	сделать	24	0
4	людей	3	NOUN	dobj	человек	24	0
5	раздражительными,	6	ADJ	amod	раздражительный	24	-1
6	что	4	PRON	nmod	что	24	0
7	опасно	6	ADV	nmod	опасно	24	0
8	для	9	ADP	case	для	24	0
9	властей	7	NOUN	nmod	власть	24	0
10	ввиду	17	ADP	case	ввиду	24	0
11	предстоящих	17	VERB	acl	предстоящий	24	0
12	в	13	ADP	case	в	24	0
13	сентябре	11	PROPN	nmod	сентябрь	24	0
14	2016	15	ADJ	amod	2016	24	0
15	года	13	NOUN	nmod	год	24	0
16	парламентских	17	ADJ	amod	парламентский	24	0
17	выборов.	9	NOUN	nmod	выбор	24	0
1	Западные	3	ADJ	amod	западный	25	0
2	информационные	3	ADJ	amod	информационный	25	0
3	агентства	5	NOUN	nsubj	агентство	25	0
4	постоянно	5	ADV	advmod	постоянно	25	0
5	ищут	0	VERB	ROOT	искать	25	0
6	истоки	5	NOUN	dobj	исток	25	0
7	грядущего	8	ADJ	amod	грядущее	25	0
8	недовольства.	6	NOUN	nmod	недовольство	25	-1
1	Протесты	11	NOUN	nsubj	протест	26	-1
2	водителей	1	NOUN	nmod	водитель	26	0
3	грузовиков	2	NOUN	nmod	грузовик	26	0
4	в	5	ADP	case	в	26	0
5	России	11	PROPN	nmod	россия	26	0
6	(против	8	NUM	nummod	против	26	0
7	нового	8	ADJ	amod	новое	26	0
8	налога,	11	NOUN	advmod	налог	26	0
9	от	10	ADP	case	от	26	0
10	которого	8	DET	nmod	который	26	0
11	обогащался	0	VERB	ROOT	обогащаться	26	0
12	сын	25	NOUN	nsubj	сын	26	0
13	Аркадия	12	PROPN	nmod	аркадий	26	0
14	Ротенберга,	13	PROPN	name	ротенберг	26	0
15	близкого	16	ADJ	amod	близкий	26	0
16	друга	13	NOUN	name	друг	26	1
17	и	13	CONJ	cc	и	26	0
18	спарринг-партнера	13	NOUN	conj	спарринг-партнер	26	0
19	Путина	18	PROPN	nmod	путин	26	0
20	по	21	ADP	case	по	26	0
21	дзюдо)	25	ADV	advmod	дзюдо	26	0
22	одно	23	NUM	nummod	один	26	0
23	время	25	NOUN	advmod	время	26	0
24	были	25	VERB	cop	быть	26	0
25	любимой	11	ADJ	parataxis	любить	26	1
26	темой.	25	DET	punct	тема	26	0
1	Протесты	7	NOUN	nsubj	протест	27	-1
2	держателей	1	NOUN	nmod	держатель	27	0
3	валютной	4	ADJ	amod	валютный	27	0
4	ипотеки,	2	SYM	nmod	ипотека	27	0
5	чьи	6	DET	det	чей	27	0
6	платежи	4	NOUN	nmod	платеж	27	0
7	взлетели	0	VERB	ROOT	взлетать	27	0
8	до	9	ADP	case	до	27	0
9	небес	7	NOUN	nmod	небо	27	0
10	из-за	9	PUNCT	nmod	из-за	27	0
11	обвала	15	VERB	nsubj	обвал	27	-1
12	курса	15	NOUN	nmod	курс	27	0
13	рубля,	15	NOUN	nsubj	рубль	27	0
14	сейчас	15	ADV	advmod	сейчас	27	0
15	заняли	7	VERB	parataxis	занимать	27	0
16	их	15	PRON	dobj	они	27	0
17	место,	15	NOUN	advmod	место	27	0
18	хотя	24	SCONJ	mark	хотя	27	0
19	в	21	ADP	case	в	27	0
20	абсолютных	21	ADJ	amod	абсолютный	27	0
21	числах	24	NOUN	nmod	число	27	0
22	их	24	PRON	nsubj	они	27	0
23	относительно	24	ADV	advmod	относительно	27	0
24	немного.	17	SYM	advcl	немного	27	0
1	Российские	2	ADJ	amod	российский	28	0
2	обозреватели,	6	NOUN	nsubj	обозреватель	28	0
3	с	5	ADP	case	с	28	0
4	другой	5	ADJ	amod	другой	28	0
5	стороны,	2	NOUN	nmod	сторона	28	0
6	ищут	0	VERB	ROOT	искать	28	0
7	признаки	6	NOUN	nsubj	признак	28	0
8	раскола	7	NOUN	nmod	раскол	28	0
9	и	7	CONJ	cc	и	28	0
10	распада	7	NOUN	conj	распад	28	-1
11	внутри	12	ADV	advmod	внутри	28	0
12	российской	13	ADJ	amod	российский	28	0
13	элиты.	10	NOUN	nmod	элита	28	1
1	Мария	8	PROPN	nsubj	мария	29	0
2	Снеговая,	3	ADJ	amod	снеговой	29	0
3	колумнист	8	NOUN	nsubj	колумнист	29	0
4	«Ведомостей»	3	NOUN	appos	ведомость	29	0
5	и	4	CONJ	cc	и	29	0
6	ТАИ,	4	PROPN	conj	таить	29	0
7	недавно	8	ADV	advmod	недавно	29	0
8	написала	0	VERB	ROOT	написать	29	0
9	прекрасную,	8	VERB	dobj	прекрасный	29	1
10	провокационную	11	ADJ	amod	провокационный	29	-1
11	статью	9	NOUN	dobj	статья	29	0
12	о	13	ADP	case	о	29	0
13	том,	11	DET	nmod	том	29	0
14	как	15	ADV	advmod	как	29	0
15	может	8	VERB	nmod	может	29	0
16	сработать	15	VERB	xcomp	срабатывать	29	0
17	такой	18	ADJ	amod	такой	29	0
18	сценарий.	16	NOUN	dobj	сценарий	29	0
1	Сравнив	9	VERB	advcl	сравнивать	30	0
2	режим	1	NOUN	dobj	режим	30	0
3	Путина	2	PROPN	nmod	путин	30	0
4	с	6	ADP	case	с	30	0
5	мафиозным	6	ADJ	amod	мафиозный	30	-1
6	режимом	2	NOUN	nmod	режим	30	0
7	Асада,	6	PROPN	nmod	асад	30	0
8	Снеговая	9	VERB	nsubj	снеговой	30	0
9	утверждает,	0	VERB	ROOT	утверждать	30	0
10	что	14	SCONJ	mark	что	30	0
11	Путин	14	PROPN	nsubj	путин	30	0
12	еще	13	ADV	advmod	еще	30	0
13	более	14	ADV	advmod	более	30	0
14	уязвим,	9	ADJ	ccomp	уязвимый	30	-1
15	чем	16	ADP	case	что	30	0
16	Асад.	14	PROPN	nmod	асад	30	0
1	Российская	4	ADJ	amod	российский	31	0
2	популистская	4	ADJ	amod	популистский	31	-1
3	авторитарная	4	ADJ	amod	авторитарный	31	-1
4	система	5	NOUN	nsubjpass	система	31	0
5	основана	0	VERB	ROOT	основывать	31	0
6	не	8	PART	neg	не	31	0
7	на	8	ADP	case	на	31	0
8	чувстве	5	NOUN	nmod	чувство	31	0
9	принадлежности	8	NOUN	nmod	принадлежность	31	0
10	к	15	ADP	case	к	31	0
11	определенной	15	VERB	acl	определенный	31	0
12	этнической	15	ADJ	amod	этнический	31	0
13	и	12	CONJ	cc	и	31	0
14	религиозной	12	ADJ	conj	религиозный	31	1
15	группе,	9	NOUN	nmod	группа	31	0
16	как	18	ADP	case	как	31	0
17	в	18	ADP	case	в	31	0
18	Сирии,	15	PROPN	nmod	сирия	31	0
19	а	9	CONJ	cc	а	31	0
20	на	21	ADP	case	на	31	0
21	способности	23	NOUN	nmod	способность	31	0
22	режима	21	NOUN	nmod	режим	31	0
23	перераспределять	9	VERB	conj	перераспределять	31	0
24	ренту	23	NOUN	dobj	рента	31	0
25	от	26	ADP	case	от	31	0
26	монополий	23	NOUN	nmod	монополия	31	-1
27	между	29	ADP	case	между	31	0
28	своими	29	PRON	det	свой	31	0
29	акционерами:	23	NOUN	nmod	акционер	31	0
30	внутренним	31	ADJ	amod	внутренний	31	0
31	кругом	29	NOUN	iobj	кругом	31	0
32	элиты,	34	ADJ	amod	элита	31	1
33	силовыми	34	ADJ	amod	силовой	31	0
34	ведомствами,	31	NOUN	nmod	ведомство	31	0
35	бюрократией	34	NOUN	iobj	бюрократия	31	-1
36	и	35	CONJ	cc	и	31	0
37	госслужащими.	35	ADJ	conj	госслужащий	31	0
1	В	4	ADP	case	в	32	0
2	отличие	4	NOUN	mwe	отличие	32	1
3	от	2	ADP	mwe	от	32	0
4	Сирии,	7	PROPN	nmod	сирия	32	0
5	в	6	ADP	case	в	32	0
6	России	7	PROPN	nmod	россия	32	0
7	нет	0	VERB	ROOT	нет	32	0
8	ни	9	PART	neg	ни	32	0
9	одной	10	NUM	nummod	один	32	0
10	группы,	14	NOUN	iobj	группа	32	0
11	чье	13	ADJ	amod	чей	32	0
12	физическое	13	ADJ	amod	физический	32	0
13	выживание	14	NOUN	nsubj	выживание	32	0
14	зависело	7	VERB	punct	зависеть	32	0
15	бы	14	PRON	dobj	бы	32	0
16	от	17	ADP	case	от	32	0
17	Путина.	14	PROPN	nmod	путин	32	0
1	Таким	2	PRON	det	такой	33	0
2	образом,	3	NOUN	nsubj	образ	33	0
3	заключает	0	VERB	ROOT	заключать	33	0
4	она,	3	PRON	dobj	она	33	0
5	так	10	ADV	advmod	так	33	0
6	как	5	ADV	mwe	как	33	0
7	российский	8	ADJ	amod	российский	33	0
8	режим	10	NOUN	dobj	режим	33	0
9	полностью	10	ADV	advmod	полностью	33	0
10	зависит	3	VERB	advcl	зависеть	33	0
11	от	12	ADP	case	от	33	0
12	доступа	10	NOUN	nmod	доступ	33	0
13	к	17	ADP	case	к	33	0
14	ренте,	17	ADJ	amod	рента	33	0
15	то	17	DET	det	то	33	0
16	резкое	17	ADJ	amod	резкий	33	0
17	истощение	19	NOUN	nsubj	истощение	33	-1
18	доходов	17	NOUN	nmod	доход	33	0
19	приведет	10	VERB	parataxis	приводить	33	0
20	к	22	ADP	case	к	33	0
21	дестабилизации:	22	NUM	nummod	дестабилизация	33	-1
22	из-за	27	NOUN	nmod	из-за	33	0
23	экономического	24	ADJ	amod	экономический	33	0
24	коллапса	22	NOUN	nmod	коллапс	33	-1
25	разные	26	ADJ	amod	разный	33	0
26	группы	27	NOUN	nsubj	группа	33	0
27	втянутся	19	VERB	parataxis	втягиваться	33	0
28	в	30	ADP	case	в	33	0
29	ожесточенную	30	ADJ	amod	ожесточенный	33	-1
30	борьбу	27	NOUN	nmod	борьба	33	0
31	за	33	ADP	case	за	33	0
32	истощающиеся	33	VERB	acl	истощаться	33	0
33	ресурсы.	30	NOUN	nmod	ресурс	33	0
1	Дестабилизация	3	NOUN	nsubj	дестабилизация	34	-1
2	верхушки	1	NOUN	nmod	верхушка	34	0
3	откроет	0	VERB	ROOT	открывать	34	0
4	дверь	3	NOUN	dobj	дверь	34	0
5	для	6	ADP	case	для	34	0
6	протестов,	4	NOUN	nmod	протест	34	-1
7	и	6	CONJ	cc	и	34	0
8	со	9	ADP	case	со	34	0
9	временем	12	NOUN	nmod	время	34	0
10	к	11	ADP	case	к	34	0
11	ним	12	PRON	nmod	он	34	0
12	присоединятся	6	VERB	conj	присоединяться	34	0
13	бизнесмены	12	NOUN	nsubj	бизнесмен	34	0
14	и	13	CONJ	cc	и	34	0
15	средний	16	ADJ	amod	средний	34	0
16	класс.	13	NOUN	conj	класс	34	0
1	Путину	2	NOUN	iobj	путин	35	0
2	придется	0	VERB	ROOT	приходиться	35	0
3	быстро	4	ADV	advmod	быстро	35	0
4	уйти.	2	VERB	xcomp	уходить	35	0
1	Дни	5	NOUN	nsubj	день	36	0
2	режима	1	NOUN	nmod	режим	36	0
3	Путина	2	PROPN	nmod	путин	36	0
4	точно	5	ADV	advmod	точно	36	0
5	сочтены,	0	VERB	ROOT	счесть	36	0
6	и	5	CONJ	cc	и	36	0
7	мудрые	8	ADJ	amod	мудрый	36	0
8	комментаторы,	12	NOUN	nsubj	комментатор	36	0
9	как	11	ADP	case	как	36	0
10	Снеговая,	11	PRON	det	снеговой	36	0
11	правы,	8	NOUN	nmod	правый	36	1
12	обращаясь	5	VERB	conj	обращаться	36	0
13	к	14	ADP	case	к	36	0
14	элитам	12	NOUN	nmod	элита	36	1
15	в	16	ADP	case	в	36	0
16	поисках	12	NOUN	nmod	поиск	36	0
17	признаков	16	NOUN	nmod	признак	36	0
18	грядущих	19	ADJ	amod	грядущий	36	0
19	потрясений.	17	NOUN	nmod	потрясение	36	-1
1	Но	8	CONJ	cc	но	37	0
2	менее	3	ADV	advmod	менее	37	0
3	вероятно	8	ADV	advmod	вероятно	37	0
4	то,	8	DET	nsubj	то	37	0
5	что	6	SCONJ	mark	что	37	0
6	начнется	4	VERB	acl:relcl	начинаться	37	0
7	масштабное	6	ADJ	nsubj	масштабный	37	0
8	восстание.	0	VERB	ROOT	восстание	37	-1
1	История	3	NOUN	nsubj	история	38	0
2	России	1	PROPN	nmod	россия	38	0
3	показывает,	0	VERB	ROOT	показывать	38	0
4	что	7	SCONJ	mark	что	38	0
5	дворцовые	6	ADJ	amod	дворцовый	38	0
6	перевороты	7	NOUN	nsubj	переворот	38	0
7	происходят	3	VERB	ccomp	происходить	38	0
8	чаще,	7	PUNCT	nsubj	часто	38	0
9	чем	11	ADP	case	что	38	0
10	народные	11	ADJ	amod	народный	38	0
