word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
1	Израилю	4	NOUN	iobj	израиль	1	0
2	и	1	CONJ	cc	и	1	0
3	России	1	PROPN	conj	россия	1	0
4	важно	0	VERB	ROOT	важно	1	0
5	поддерживать	4	VERB	xcomp	поддерживать	1	0
6	связи	5	NOUN	dobj	связь	1	0
1	inosmi.ruПосмотреть	0	VERB	ROOT	inosmi	2	0
2	оригиналапрель	1	NOUN	nsubj	оригиналапрель	2	0
3	25-го,	4	NUM	nummod	25	2	0
4	2016	2	NUM	nummod	2016	2	0
1	Тайные	2	ADJ	amod	тайный	3	0
2	встречи	7	NOUN	nsubj	встреча	3	0
3	с	4	ADP	case	с	3	0
4	королем	2	NOUN	nmod	король	3	0
5	Иордании	4	PROPN	appos	иордания	3	0
6	Хусейном	5	PROPN	name	хусейн	3	0
7	происходили	0	VERB	ROOT	происходить	3	0
8	обычно	7	ADV	advmod	обычно	3	0
9	по	10	ADP	case	по	3	0
10	субботам.	7	PROPN	nmod	суббота	3	0
1	Как	3	ADP	case	как	4	0
2	правило,	3	ADJ	amod	правило	4	0
3	встречи	4	NOUN	nmod	встреча	4	0
4	проходили	0	VERB	ROOT	проходить	4	0
5	в	7	ADP	case	в	4	0
6	деревенской	7	ADJ	amod	деревенский	4	0
7	усадьбе	4	NOUN	nmod	усадьба	4	0
8	лорда	7	NOUN	nmod	лорд	4	0
9	Мишкона	8	PROPN	nmod	мишкон	4	0
10	в	11	ADP	case	в	4	0
11	Великобритании.	4	PROPN	nmod	великобритания	4	0
1	Король	3	PROPN	nsubj	король	5	0
2	Хусейн	1	PROPN	name	хусейн	5	0
3	приезжал	0	VERB	ROOT	приезжать	5	0
4	с	5	ADP	case	с	5	0
5	премьер-министром	3	NOUN	nmod	премьер-министр	5	0
6	Зиядом	5	PROPN	appos	зияд	5	0
7	Рифаи,	6	PROPN	name	рифая	5	0
8	или	3	CONJ	cc	или	5	0
9	тем,	10	DET	det	то	5	0
10	кто	14	SCONJ	nsubj	кто	5	0
11	в	13	ADP	case	в	5	0
12	тот	13	DET	det	тот	5	0
13	момент	14	NOUN	nmod	момент	5	0
14	занимал	3	VERB	conj	занимать	5	0
15	пост	14	NOUN	dobj	пост	5	0
16	министра	15	NOUN	nmod	министр	5	0
17	по	18	ADP	case	по	5	0
18	делам	14	NOUN	nmod	дело	5	0
19	двора.	18	NUM	nummod	двор	5	0
1	Я	2	PRON	nsubj	я	6	0
2	сопровождал	0	VERB	ROOT	сопровождать	6	0
3	Шимона	2	PROPN	dobj	шимон	6	0
4	Переса,	3	PROPN	name	перес	6	0
5	сначала	7	ADV	advmod	сначала	6	0
6	в	7	ADP	case	в	6	0
7	качестве	2	NOUN	nmod	качество	6	0
