word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
13	Huffington	11	PROPN	dobj	Huffington	14	0
14	Post:	29	PUNCT	mark	Post	14	0
15	Чтобы	18	SCONJ	mark	чтобы	14	0
16	в	17	ADP	case	в	14	0
17	России	18	PROPN	nmod	россия	14	0
18	появился	29	VERB	advcl	появляться	14	0
19	новый	20	ADJ	amod	новый	14	0
20	президент,	18	NOUN	nsubj	президент	14	0
21	Путин	20	PROPN	appos	путин	14	0
22	должен	23	ADJ	amod	должный	14	0
23	счесть	29	NOUN	nsubj	счесть	14	0
24	этого	25	DET	det	это	14	0
25	человека	23	NOUN	nmod	человек	14	0
26	подходящей	27	ADJ	amod	подходящий	14	1
27	кандидатурой	29	NOUN	advmod	кандидатура	14	0
28	—	27	PUNCT	advmod	"—
"	14	0
29	«и	11	VERB	xcomp	и	14	0
30	указать	29	VERB	xcomp	указывать	14	0
31	на	32	ADP	case	на	14	0
32	него	30	PRON	nmod	он	14	0
33	пальцем».	11	SYM	punct	палец	14	0
1	Нынешний	2	ADJ	amod	нынешний	15	0
2	министр	0	NOUN	ROOT	министр	15	0
3	—	2	PUNCT	nmod	"—
"	15	0
4	главный	5	ADJ	amod	главный	15	0
5	кандидат	2	NOUN	appos	кандидат	15	0
6	на	7	ADP	case	на	15	0
7	роль	2	NOUN	nmod	роль	15	0
8	преемника	7	NOUN	nmod	преемник	15	0
9	Путина	8	PROPN	appos	путин	15	0
1	Население	3	NOUN	nsubj	население	16	0
2	России	1	PROPN	nmod	россия	16	0
3	испытывает	0	VERB	ROOT	испытывать	16	0
4	большое	5	ADJ	amod	большой	16	0
5	недоверие	3	NOUN	dobj	недоверие	16	-1
6	к	8	ADP	case	к	16	0
7	политической	8	ADJ	amod	политический	16	0
8	элите,	5	NOUN	nmod	элита	16	1
9	которая	10	DET	nsubj	который	16	0
10	управляет	3	VERB	nmod	управлять	16	0
11	страной.	3	PUNCT	punct	страна	16	0
1	«Все	3	DET	nsubj	все	17	0
2	по-прежнему	3	ADV	advmod	по-прежнему	17	0
3	работает	0	VERB	ROOT	работать	17	0
4	по	5	ADP	case	по	17	0
5	принципу:	11	ADP	nmod	принцип	17	0
6	хороший	9	ADJ	amod	хороший	17	1
7	царь,	9	ADJ	amod	царь	17	0
8	плохие	9	ADJ	amod	плохой	17	-1
9	бояре»,	11	NOUN	nsubj	боярин	17	0
10	—	9	PUNCT	nmod	"—
"	17	0
11	сказал	3	VERB	parataxis	сказать	17	0
12	Шрёдер,	14	VERB	acl	шредер	17	0
13	бывший	14	ADJ	amod	бывший	17	0
14	директор	11	NOUN	nsubj	директор	17	0
15	Немецкого	16	ADJ	amod	немецкий	17	0
16	института	14	NOUN	nmod	институт	17	0
17	международной	18	ADJ	amod	международный	17	0
18	политики	16	NOUN	nmod	политика	17	0
19	и	11	CONJ	cc	и	17	0
20	безопасности.	3	ADV	punct	безопасность	17	1
1	В	3	ADP	case	в	18	0
2	царской	3	ADJ	amod	царский	18	1
3	России	5	PROPN	nmod	россия	18	0
4	боярами	5	NOUN	iobj	боярин	18	0
5	называли	0	VERB	ROOT	называть	18	0
6	мелких	7	ADJ	amod	мелкий	18	0
7	дворян,	9	NOUN	nsubj	дворянин	18	0
8	которых	7	DET	nmod	который	18	0
9	презирало	5	VERB	xcomp	презирать	18	0
10	население.	5	VERB	conj	население	18	0
1	Он	3	PRON	nsubj	он	19	0
2	также	3	CONJ	cc:preconj	также	19	0
3	говорит,	0	VERB	ROOT	говорить	19	0
4	что	6	SCONJ	mark	что	19	0
5	эксперты	6	NOUN	nsubj	эксперт	19	0
6	считают	3	VERB	ccomp	считать	19	0
7	Сергея	6	PROPN	nsubj	сергей	19	0
8	Шойгу,	7	PROPN	name	шойгу	19	0
9	нынешнего	10	ADJ	amod	нынешний	19	0
10	министра	7	NOUN	nmod	министр	19	0
11	обороны	10	NOUN	nmod	оборона	19	0
12	России,	11	PROPN	nmod	россия	19	0
13	кандидатом	7	NOUN	advmod	кандидат	19	0
14	на	15	ADP	case	на	19	0
15	пост	13	NOUN	nmod	пост	19	0
16	президента	15	NOUN	nmod	президент	19	0
17	России.	16	PROPN	nmod	россия	19	0
1	Шойгу	2	PROPN	nsubj	шойгу	20	0
2	—	0	PUNCT	ROOT	"—
"	20	0
3	политик	2	NOUN	dobj	политик	20	0
4	с	6	ADP	case	с	20	0
5	наибольшим	6	ADJ	amod	большой	20	0
6	стажем	3	NOUN	nmod	стаж	20	0
7	работы	6	NOUN	nmod	работа	20	0
8	в	10	ADP	case	в	20	0
9	российском	10	ADJ	amod	российский	20	0
10	правительстве.	7	NOUN	nmod	правительство	20	0
1	Он	3	PRON	nsubj	он	21	0
2	стал	3	VERB	cop	становиться	21	0
3	членом	0	NOUN	ROOT	член	21	0
4	правительства	3	NOUN	nmod	правительство	21	0
5	в	7	ADP	case	в	21	0
6	1990	7	ADJ	amod	1990	21	0
7	году,	3	NOUN	nmod	год	21	0
8	служил	3	VERB	conj	служить	21	0
9	при	10	ADP	case	при	21	0
10	Ельцине,	8	PROPN	nmod	ельцин	21	0
11	Путине	10	PROPN	name	путин	21	0
12	и	3	CONJ	cc	и	21	0
13	недолго	14	ADV	advmod	недолго	21	0
14	пребывавшем	17	VERB	acl	пребывать	21	0
15	на	16	ADP	case	на	21	0
16	посту	14	NOUN	nmod	пост	21	0
17	Медведеве.	3	PROPN	conj	медведев	21	0
1	И	3	CONJ	cc:preconj	и	22	0
2	всегда	3	ADV	advmod	всегда	22	0
3	отличался	0	VERB	ROOT	отличаться	22	0
4	своей	5	PRON	det	свой	22	0
5	надежностью.	3	NOUN	iobj	надежность	22	1
1	Кремль	3	NOUN	nsubj	кремль	23	0
2	не	3	PART	neg	не	23	0
3	жалеет	0	VERB	ROOT	жалеть	23	0
4	денег	3	NOUN	dobj	деньги	23	0
5	на	6	ADP	case	на	23	0
6	реформу	4	NOUN	nmod	реформа	23	0
7	армии	6	NOUN	nmod	армия	23	0
1	Это	2	DET	nsubj	это	24	0
2	относится	0	VERB	ROOT	относиться	24	0
3	и	2	CONJ	cc	и	24	0
4	к	6	ADP	case	к	24	0
5	его	6	PRON	det	он	24	0
6	посту	8	NOUN	nmod	пост	24	0
7	министра	6	NOUN	nmod	министр	24	0
8	обороны,	2	VERB	conj	оборона	24	0
9	который	11	DET	nsubj	который	24	0
10	он	11	PRON	nsubj	он	24	0
11	занял	2	VERB	parataxis	занимать	24	0
12	в	14	ADP	case	в	24	0
13	2012	14	ADJ	amod	2012	24	0
14	году.	11	ADJ	nmod	год	24	0
1	Шойгу	2	PROPN	nsubj	шойгу	25	0
2	может	0	VERB	ROOT	может	25	0
3	записать	2	VERB	xcomp	записывать	25	0
4	на	6	ADP	case	на	25	0
5	свой	6	PRON	det	свой	25	0
6	счет	3	NOUN	nmod	счет	25	0
7	военные	8	ADJ	amod	военный	25	0
8	успехи	3	NOUN	dobj	успех	25	1
9	России	8	PROPN	nmod	россия	25	0
10	в	11	ADP	case	в	25	0
11	Крыму,	3	PROPN	nmod	крым	25	0
12	на	13	ADP	case	на	25	0
13	востоке	3	NOUN	nmod	восток	25	0
14	Украины	13	PROPN	nmod	украина	25	0
15	и	13	CONJ	cc	и	25	0
16	в	17	ADP	case	в	25	0
17	Сирии.	3	PROPN	nmod	сирия	25	0
1	«Российская	2	ADJ	amod	российский	26	0
2	армия	3	NOUN	nsubj	армия	26	0
3	демонстрирует	0	VERB	ROOT	демонстрировать	26	0
4	способности	9	NOUN	nsubj	способность	26	0
5	и	4	CONJ	cc	и	26	0
6	организацию,	4	NOUN	conj	организация	26	0
7	которых	4	DET	nmod	который	26	0
8	не	9	PART	neg	не	26	0
9	было	3	VERB	parataxis	быть	26	0
10	никогда	11	ADV	advmod	никогда	26	0
11	прежде»,	13	ADV	advmod	прежде	26	0
12	—	13	SYM	nsubj	"—
"	26	0
13	сделала	9	VERB	nmod	сделать	26	0
14	вывод	18	NOUN	dobj	вывод	26	0
15	Эвелин	14	PROPN	appos	эвелин	26	0
16	Фаркаш	15	PROPN	appos	фаркаш	26	0
17	(Evelyn	16	PROPN	name	Evelyn	26	0
18	Farkas),	9	VERB	parataxis	Farkas	26	0
19	эксперт	18	NOUN	nsubj	эксперт	26	0
20	по	21	ADP	case	по	26	0
21	России	19	PROPN	nmod	россия	26	0
22	в	23	ADP	case	в	26	0
23	Пентагоне.	19	PROPN	nmod	пентагон	26	0
1	Кремль	3	PROPN	nsubj	кремль	27	0
2	не	3	PART	neg	не	27	0
3	жалел	0	VERB	ROOT	жалеть	27	0
4	на	5	ADP	case	на	27	0
5	это	3	DET	nmod	это	27	0
6	средств.	3	ADJ	punct	средство	27	0
1	Под	2	ADP	case	под	28	0
2	управлением	9	NOUN	nmod	управление	28	0
3	Шойгу	2	PROPN	nmod	шойгу	28	0
4	военные	5	ADJ	amod	военный	28	0
5	расходы	9	NOUN	nsubj	расход	28	0
6	значительно	7	ADV	advmod	значительно	28	0
7	возросли,	8	VERB	acl	возрастать	28	0
8	Россия	5	PROPN	nmod	россия	28	0
9	тратит	0	VERB	ROOT	тратить	28	0
10	на	11	ADP	case	на	28	0
11	вооружение	9	NOUN	nmod	вооружение	28	0
12	почти	13	ADV	advmod	почти	28	0
13	пять	14	NUM	nummod	пять	28	0
14	процентов	11	NOUN	advmod	процент	28	0
15	от	16	ADP	case	от	28	0
16	ВВП.	14	PROPN	nmod	ввп	28	0
1	К	3	ADP	case	к	29	0
2	2020	3	ADJ	amod	2020	29	0
3	году	6	NOUN	nmod	год	29	0
4	министр	6	NOUN	nsubj	министр	29	0
5	обороны	4	NOUN	nmod	оборона	29	0
6	хочет	0	VERB	ROOT	хотеть	29	0
7	полностью	8	ADV	advmod	полностью	29	0
8	модернизировать	6	VERB	xcomp	модернизировать	29	1
9	70%	10	NUM	nummod	70	29	0
10	армии.	8	NOUN	dobj	армия	29	0
1	Собака	0	PROPN	ROOT	собака	30	0
2	как	3	ADP	case	как	30	0
3	знак	1	NOUN	nmod	знак	30	0
4	доверия	3	NOUN	appos	доверие	30	1
1	Шойгу	2	PROPN	iobj	шойгу	31	0
2	—	0	PUNCT	ROOT	"—
"	31	0
3	ближайшее	5	ADJ	amod	близкий	31	0
4	доверенное	5	ADJ	amod	доверенный	31	0
5	лицо	2	NOUN	dobj	лицо	31	0
6	Путина.	5	PROPN	appos	путин	31	0
1	В	3	ADP	case	в	32	0
2	2000	3	ADJ	amod	2000	32	0
3	году	5	NOUN	nmod	год	32	0
4	он	5	PRON	nsubj	он	32	0
5	подарил	0	VERB	ROOT	подарить	32	0
6	президенту	5	NOUN	iobj	президент	32	0
7	черного	8	ADJ	amod	черный	32	0
8	лабрадора	6	NOUN	nmod	лабрадор	32	0
9	Кони,	8	PROPN	appos	конь	32	0
10	которая	15	DET	nsubj	который	32	0
11	быстро	15	ADV	advmod	быстро	32	0
12	стал	15	VERB	cop	становиться	32	0
13	любимой	15	ADJ	amod	любить	32	1
14	собакой	15	ADJ	amod	собака	32	0
15	Путина.	9	PROPN	name	путин	32	0
1	Часто	3	ADV	advmod	часто	33	0
2	Шойгу	3	PROPN	nsubj	шойгу	33	0
3	сопровождал	0	VERB	ROOT	сопровождать	33	0
4	президента	3	NOUN	dobj	президент	33	0
5	во	6	ADP	case	во	33	0
6	время	3	NOUN	nmod	время	33	0
7	устроенных	10	VERB	acl	устроенный	33	0
8	для	9	ADP	case	для	33	0
9	СМИ	7	NOUN	nmod	сми	33	0
10	приключений	6	NOUN	nmod	приключение	33	0
11	и	3	CONJ	cc	и	33	0
12	охоты.	3	PUNCT	conj	охота	33	0
1	К	3	ADP	case	к	34	0
2	мужской	3	ADJ	amod	мужской	34	0
3	дружбе	4	NOUN	nmod	дружба	34	1
4	прилагается	0	VERB	ROOT	прилагаться	34	0
5	профессиональная	6	ADJ	amod	профессиональный	34	1
6	компетентность.	4	NOUN	nsubj	компетентность	34	1
1	Эксперты	0	NOUN	ROOT	эксперт	35	0
2	давно	3	ADV	advmod	давно	35	0
3	уверены,	1	VERB	acl	уверять	35	0
4	что	7	SCONJ	mark	что	35	0
5	Сергей	7	PROPN	nsubj	сергей	35	0
6	Шойгу	5	PROPN	name	шойгу	35	0
7	—	3	PUNCT	ccomp	"—
"	35	0
8	стратег,	7	NOUN	dobj	стратег	35	0
9	который	10	DET	nsubj	который	35	0
10	стоит	8	VERB	acl:relcl	стоять	35	0
11	за	14	ADP	case	за	35	0
12	текущим	14	ADJ	amod	текущий	35	0
13	внешнеполитическим	14	ADJ	amod	внешнеполитический	35	0
14	курсом	10	NOUN	nmod	курс	35	0
15	России,	14	PROPN	nmod	россия	35	0
16	который	19	DET	nsubj	который	35	0
17	Запад	19	NOUN	nsubj	запад	35	0
18	часто	19	ADV	advmod	часто	35	0
19	расценивает	10	VERB	parataxis	расценивать	35	0
20	как	21	ADP	case	как	35	0
21	агрессию.	19	NOUN	nmod	агрессия	35	-1
1	«В	2	ADP	case	в	36	0
2	Сирии	4	PROPN	nmod	сирия	36	0
3	Москва	4	PROPN	nsubj	москва	36	0
4	увидела	0	VERB	ROOT	увидеть	36	0
5	новую	6	ADJ	amod	новый	36	0
6	возможность	4	NOUN	dobj	возможность	36	0
7	для	9	ADP	case	для	36	0
8	успешной	9	ADJ	amod	успешный	36	1
9	операции»,	6	NOUN	nmod	операция	36	0
10	—	4	PUNCT	punct	"—
"	36	0
11	объясняет	4	VERB	conj	объяснять	36	0
12	Ханс	11	PROPN	dobj	ханс	36	0
13	Хеннинг	12	PROPN	name	хеннинг	36	0
14	Шрёдер.	12	PROPN	name	шредер	36	0
1	Время	7	NOUN	nsubjpass	время	37	0
2	высоких	4	ADJ	amod	высокий	37	0
3	внешнеполитических	4	ADJ	amod	внешнеполитический	37	0
4	рисков,	1	NOUN	nmod	риск	37	-1
5	к	6	ADP	case	к	37	0
6	которым	4	DET	nmod	который	37	0
7	можно	0	VERB	ROOT	можно	37	0
8	отнести	16	VERB	nsubj	относить	37	0
9	аннексию	16	PROPN	nsubj	аннексия	37	0
10	Крыма,	9	PROPN	name	крым	37	0
11	позади	16	ADV	advmod	позади	37	0
12	—	16	PUNCT	nsubj	"—
"	37	0
13	даже	16	X	discourse	даже	37	0
14	если	16	SCONJ	mark	если	37	0
15	Запад	16	NOUN	nsubj	запад	37	0
16	думает	7	VERB	parataxis	думать	37	0
17	по-другому.	16	PUNCT	dobj	по-другому	37	0
1	Сейчас	3	PROPN	nsubj	сейчас	38	0
2	Россия	1	PROPN	name	россия	38	0
3	идет	0	VERB	ROOT	идти	38	0
4	вперед	9	ADP	case	вперед	38	0
5	все	9	DET	det	все	38	0
6	с	9	ADP	case	с	38	0
7	той	9	DET	det	тот	38	0
8	же	7	X	discourse	же	38	0
9	целью	3	NOUN	nmod	цель	38	0
10	—	3	PUNCT	punct	"—
"	38	0
11	укрепить	10	VERB	xcomp	укреплять	38	0
12	свою	13	PRON	det	свой	38	0
13	власть	11	NOUN	dobj	власть	38	0
14	без	16	ADP	case	без	38	0
15	больших	16	ADJ	amod	большой	38	0
16	потерь.	11	ADJ	nmod	потеря	38	-1
1	Новый	2	ADJ	amod	новый	39	0
2	курс	4	NOUN	nsubj	курс	39	0
3	хорошо	4	ADV	advmod	хорошо	39	0
4	принимают	0	VERB	ROOT	принимать	39	0
1	Истории	6	NOUN	nsubj	история	40	0
2	успеха	1	NOUN	nmod	успех	40	1
3	из	4	ADP	case	из	40	0
4	Сирии	2	PROPN	nmod	сирия	40	0
5	хорошо	6	ADV	advmod	хорошо	40	0
6	принимает	0	VERB	ROOT	принимать	40	0
7	и	6	CONJ	cc	и	40	0
8	российское	9	ADJ	amod	российский	40	0
9	население.	6	NOUN	conj	население	40	0
1	Хотя	3	SCONJ	mark	хотя	41	0
2	Шойгу,	3	PROPN	nsubj	шойгу	41	0
3	возможно,	11	VERB	advcl	возможно	41	0
4	замешан	3	VERB	xcomp	замешать	41	0
5	в	8	ADP	case	в	41	0
6	масштабном	8	ADJ	amod	масштабный	41	0
7	коррупционном	8	ADJ	amod	коррупционный	41	-1
8	скандале,	3	NOUN	nmod	скандал	41	-1
9	он	11	PRON	nsubj	он	41	0
10	давно	11	ADV	advmod	давно	41	0
11	один	0	NUM	ROOT	один	41	0
12	из	14	ADP	case	из	41	0
13	немногих	14	ADJ	amod	немногий	41	0
14	любимцев	11	NOUN	nmod	любимцев	41	0
15	населения,	14	NOUN	nmod	население	41	0
16	и	11	CONJ	cc	и	41	0
17	регулярно	18	ADV	advmod	регулярно	41	0
18	занимает	11	VERB	conj	занимать	41	0
19	верхние	20	ADJ	amod	верхний	41	0
20	позиции	18	NOUN	dobj	позиция	41	0
21	в	22	ADP	case	в	41	0
22	опросах	20	NOUN	nmod	опрос	41	0
23	российского	24	ADJ	amod	российский	41	0
24	института	22	NOUN	nmod	институт	41	0
25	исследований	24	NOUN	nmod	исследование	41	0
26	общественного	27	ADJ	amod	общественный	41	0
27	мнения	25	NOUN	nmod	мнение	41	0
28	ВЦИОМ.	27	PROPN	nmod	вциом	41	0
1	Потому	4	ADV	advmod	потому	42	0
2	что	4	SCONJ	mark	что	42	0
3	Шойгу	4	PROPN	iobj	шойгу	42	0
4	выгоден	0	VERB	ROOT	выгодный	42	1
5	блеск	8	ADV	advmod	блеск	42	1
6	Путина,	8	PROPN	nsubj	путин	42	0
7	он	8	PRON	nsubj	он	42	0
8	излучает	4	VERB	parataxis	излучать	42	0
9	спокойствие	8	NOUN	dobj	спокойствие	42	1
10	—	8	PUNCT	punct	"—
"	42	0
11	и	8	CONJ	cc	и	42	0
12	приносит	8	VERB	conj	приносить	42	0
13	результаты.	12	ADV	advmod	результат	42	0
1	Вполне	2	ADV	advmod	вполне	43	0
2	возможно,	0	ADJ	ROOT	возможно	43	0
3	что	9	SCONJ	mark	что	43	0
4	в	7	ADP	case	в	43	0
5	один	7	NUM	nummod	один	43	0
6	прекрасный	7	ADJ	amod	прекрасный	43	1
7	день	9	NOUN	nmod	день	43	0
8	президент	9	NOUN	nsubj	президент	43	0
9	укажет	2	VERB	ccomp	указывать	43	0
10	на	11	ADP	case	на	43	0
11	него.	9	DET	nmod	он	43	0
