word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
1	Уроки	5	NOUN	nsubj	урок	1	0
2	Brexit:	4	ADJ	amod	Brexit	1	0
3	европейский	4	ADJ	amod	европейский	1	0
4	проект	1	NOUN	appos	проект	1	0
5	нуждается	0	VERB	ROOT	нуждаться	1	0
6	в	7	ADP	case	в	1	0
7	перестройке	5	NOUN	nmod	перестройка	1	0
1	inosmi.ruПосмотреть	0	VERB	ROOT	inosmi	2	0
2	оригиналиюнь	1	NOUN	nsubj	оригиналиюнь	2	0
3	24-го,	4	NUM	nummod	24	2	0
4	2016	2	NUM	nummod	2016	2	0
1	Результаты	10	NOUN	nsubj	результат	3	0
2	голосования	1	NOUN	nmod	голосование	3	0
3	на	4	ADP	case	на	3	0
4	референдуме	2	NOUN	nmod	референдум	3	0
5	о	6	ADP	case	о	3	0
6	выходе	4	NOUN	nmod	выход	3	0
7	Великобритании	6	PROPN	nmod	великобритания	3	0
8	из	9	ADP	case	из	3	0
9	ЕС	6	PROPN	nmod	ес	3	0
10	отражают	0	VERB	ROOT	отражать	3	0
11	разрыв	10	NOUN	dobj	разрыв	3	0
12	в	13	ADP	case	в	3	0
13	мнениях	11	NOUN	nmod	мнение	3	0
14	элит	13	NOUN	nmod	элита	3	1
15	и	14	CONJ	cc	и	3	0
16	населения	14	NOUN	conj	население	3	0
17	и	10	CONJ	cc	и	3	0
18	могут	10	VERB	conj	мочь	3	0
19	стать	20	VERB	cop	становиться	3	0
20	началом	18	NOUN	xcomp	начало	3	0
21	цепной	22	ADJ	amod	цепной	3	0
22	реакции	20	NOUN	nmod	реакция	3	0
23	по	25	ADP	case	по	3	0
24	всей	25	DET	det	весь	3	0
25	Европе.	20	PROPN	nmod	европа	3	0
1	В	3	ADP	case	в	4	0
2	этих	3	DET	det	этот	4	0
3	условиях	5	NOUN	nmod	условие	4	0
4	Брюсселю	5	PROPN	iobj	брюссель	4	0
5	необходимо	0	ADJ	ROOT	необходимо	4	0
6	отказаться	5	VERB	xcomp	отказываться	4	0
7	от	8	ADP	case	от	4	0
8	углубления	6	NOUN	nmod	углубление	4	0
9	интеграции	8	NOUN	nmod	интеграция	4	0
10	и	6	CONJ	cc	и	4	0
11	задуматься	6	VERB	conj	задумываться	4	0
12	о	13	ADP	case	о	4	0
13	перестройке	11	NOUN	nmod	перестройка	4	0
14	европейского	15	ADJ	amod	европейский	4	0
15	проекта,	13	NOUN	nmod	проект	4	0
16	а	15	CONJ	cc	а	4	0
17	США	15	PROPN	conj	сша	4	0
18	—	11	PUNCT	nmod	"—
"	4	0
19	пересмотреть	11	VERB	xcomp	пересматривать	4	0
20	своё	21	PRON	det	свой	4	0
21	отношение	19	NOUN	dobj	отношение	4	0
22	к	23	ADP	case	к	4	0
23	ЕС	21	PROPN	nmod	ес	4	0
24	и	21	CONJ	cc	и	4	0
25	путям	21	NOUN	conj	путь	4	0
26	участия	25	NOUN	nmod	участие	4	1
27	в	28	ADP	case	в	4	0
28	нём.	26	PRON	nmod	он	4	0
1	По	3	ADP	case	по	5	0
2	горячим	3	ADJ	amod	горячий	5	0
3	следам	5	NOUN	nmod	след	5	0
4	итогов	3	NOUN	nmod	итог	5	0
5	«брексита»,	0	VERB	ROOT	брексит	5	0
6	в	8	ADP	case	в	5	0
7	вашингтонской	8	ADJ	amod	вашингтонский	5	0
8	штаб-квартире	5	NOUN	nmod	штаб-квартира	5	0
9	Атлантического	10	ADJ	amod	атлантический	5	0
10	совета	8	NOUN	nmod	совет	5	0
11	сегодня	12	ADV	advmod	сегодня	5	0
12	состоялось	5	VERB	cop	состояться	5	0
13	обсуждение	5	NOUN	nsubjpass	обсуждение	5	0
14	результатов	13	NOUN	nmod	результат	5	0
15	референдума	14	NOUN	nmod	референдум	5	0
16	с	17	ADP	case	с	5	0
17	участием	13	NOUN	nmod	участие	5	1
18	Натали	17	PROPN	nmod	натали	5	0
19	Нугеред	18	ADJ	amod	нугеред	5	0
20	(Natalie	19	ADJ	nmod	Natalie	5	0
21	Nougayrede),	20	ADV	advmod	Nougayrede	5	0
22	бывшего	24	ADJ	amod	бывший	5	0
23	главного	24	ADJ	amod	главный	5	0
24	редактора	21	NOUN	nmod	редактор	5	0
25	французской	26	ADJ	amod	французский	5	0
26	газеты	24	NOUN	nmod	газета	5	0
27	Le	28	PROPN	nmod	Le	5	0
28	Monde,	24	X	appos	Monde	5	0
29	а	28	CONJ	cc	а	5	0
30	ныне	31	ADV	advmod	ныне	5	0
31	—	28	PUNCT	conj	"—
"	5	0
32	колумнистки	31	NOUN	nsubj	колумнистка	5	0
33	британской	36	ADJ	amod	британский	5	0
34	The	36	DET	det	The	5	0
35	Guardian,	36	ADJ	amod	Guardian	5	0
36	Ричарда	32	PROPN	nmod	ричард	5	0
37	Морнингстара	36	PROPN	name	морнингстар	5	0
38	(Richard	36	ADJ	amod	Richard	5	0
39	Morningstar),	41	ADP	case	Morningstar	5	0
40	бывшего	41	ADJ	amod	бывший	5	0
41	посла	38	NOUN	nmod	посол	5	0
42	США	41	PROPN	nmod	сша	5	0
43	в	44	ADP	case	в	5	0
44	ЕС,	41	PROPN	nmod	ес	5	0
45	и	41	CONJ	cc	и	5	0
46	сэра	41	NOUN	conj	сэр	5	0
47	Питера	46	PROPN	appos	питер	5	0
48	Уестмэкотта	47	PROPN	name	уестмэкотт	5	0
49	(Peter	47	X	name	Peter	5	0
50	Westmacott),бывшего	51	ADJ	amod	Westmacott	5	0
51	посла	49	NOUN	nmod	посол	5	0
52	Великобритании	51	PROPN	nmod	великобритания	5	0
53	в	54	ADP	case	в	5	0
54	США.	51	PROPN	nmod	сша	5	0
1	Главной	3	ADJ	amod	главный	6	0
2	темой	3	ADJ	amod	тема	6	0
3	дискуссии	0	NOUN	ROOT	дискуссия	6	0
4	стали	3	VERB	cop	становиться	6	0
5	возможные	6	ADJ	amod	возможный	6	0
6	последствия	3	NOUN	nsubj	последствие	6	-1
7	выхода	6	NOUN	nmod	выход	6	0
8	для	10	ADP	case	для	6	0
9	внешней	10	ADJ	amod	внешний	6	0
10	политики	7	NOUN	nmod	политика	6	0
11	Великобритании.	10	PROPN	nmod	великобритания	6	0
1	Так,	7	ADV	advmod	так	7	0
2	по	3	ADP	case	по	7	0
3	мнению	7	NOUN	nmod	мнение	7	0
4	экспертов,	3	NOUN	nmod	эксперт	7	0
5	Brexit	7	PROPN	nsubj	Brexit	7	0
6	не	7	PART	neg	не	7	0
7	приведёт	0	VERB	ROOT	приводить	7	0
8	к	10	ADP	case	к	7	0
9	значительным	10	ADJ	amod	значительный	7	1
10	изменениям	7	NOUN	nmod	изменение	7	0
11	в	12	ADP	case	в	7	0
12	политике	7	NOUN	nmod	политика	7	0
13	санкций	12	NOUN	nmod	санкция	7	0
14	ЕС	13	PROPN	appos	ес	7	0
15	против	16	ADP	case	против	7	0
16	России	14	PROPN	nmod	россия	7	0
17	в	18	ADP	case	в	7	0
18	связи	7	NOUN	nmod	связь	7	0
19	с	20	ADP	case	с	7	0
20	вторжением	18	NOUN	nmod	вторжение	7	-1
21	в	22	ADP	case	в	7	0
22	Украину.	20	PROPN	nmod	украина	7	0
1	Процесс	5	NOUN	nsubj	процесс	8	0
2	выхода	1	NOUN	nmod	выход	8	0
3	будет	5	VERB	cop	быть	8	0
4	достаточно	5	ADV	advmod	достаточно	8	0
5	длительным,	0	ADJ	ROOT	длительный	8	0
6	около	7	ADV	advmod	около	8	0
7	2	8	NUM	nummod	2	8	0
8	лет,	5	ADJ	nmod	год	8	0
9	с	10	ADP	case	с	8	0
10	возможностью	8	NOUN	nmod	возможность	8	0
11	продления	10	NOUN	nmod	продление	8	0
12	на	13	ADP	case	на	8	0
13	основе	11	NOUN	nmod	основа	8	0
14	консенсуса	13	NOUN	nmod	консенсус	8	0
15	среди	16	ADP	case	среди	8	0
16	стран-членов.	14	NOUN	nmod	страна	8	0
1	В	3	ADP	case	в	9	0
2	этот	3	DET	det	этот	9	0
3	период	6	NOUN	nmod	период	9	0
4	Великобритания	6	PROPN	nsubj	великобритания	9	0
5	будет	6	VERB	aux	быть	9	0
6	принимать	0	VERB	ROOT	принимать	9	0
7	участие	6	NOUN	dobj	участие	9	1
8	во	10	ADP	case	во	9	0
9	внешней	10	ADJ	amod	внешний	9	0
10	политике	7	NOUN	nmod	политика	9	0
11	ЕС.	10	PROPN	nmod	ес	9	0
1	Вместе	5	ADV	advmod	вместе	10	0
2	с	4	ADP	case	с	10	0
3	тем,	4	DET	det	то	10	0
4	Brexit	1	NOUN	nmod	Brexit	10	0
5	может	0	VERB	ROOT	может	10	0
6	«стимулировать	5	VERB	xcomp	стимулировать	10	0
7	другие	9	ADJ	amod	другой	10	0
8	популистские	9	ADJ	amod	популистский	10	-1
9	движения	6	NOUN	dobj	движение	10	0
10	в	11	ADP	case	в	10	0
11	Европе	9	PROPN	nmod	европа	10	0
12	правого,	13	ADJ	amod	правый	10	1
13	ультраправого	11	ADJ	nmod	ультраправый	10	0
14	и	6	CONJ	cc	и	10	0
15	крайне	18	ADV	advmod	крайне	10	0
16	левого	15	ADJ	nmod	левый	10	0
17	толка»,	15	CONJ	cc	толк	10	1
18	подогревать	6	VERB	conj	подогревать	10	0
19	антиевропейские	20	ADJ	amod	антиевропейский	10	0
20	настроения	18	NOUN	dobj	настроение	10	0
21	на	22	ADP	case	на	10	0
22	континенте,	18	NOUN	nmod	континент	10	0
23	отметила	5	VERB	punct	отмечать	10	0
24	Натали	23	VERB	dobj	натали	10	0
25	Нугеред,	26	X	punct	нугеред	10	0
26	обратив	23	VERB	advcl	обращать	10	0
27	внимание,	26	ADJ	dobj	внимание	10	1
