word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	pol
4	пятикарточный	5	ADJ	amod	пятикарточный	20	0
5	стад.	2	NOUN	nmod	стадо	20	0
1	И	5	CONJ	cc:preconj	и	21	0
2	при	3	ADP	case	при	21	0
3	этом	5	DET	nmod	это	21	0
4	он	5	PRON	nsubj	он	21	0
5	жульничает.	0	PUNCT	ROOT	жульничать	21	-1
1	Путин	2	PROPN	nsubj	путин	22	0
2	наказал	0	VERB	ROOT	наказывать	22	-1
3	Грузию,	2	PROPN	dobj	грузия	22	0
4	вернул	9	VERB	dobj	вернуть	22	0
5	Крым	9	PROPN	nsubj	крым	22	0
6	в	7	ADP	case	в	22	0
7	состав	9	NOUN	nmod	состав	22	0
8	России,	7	PROPN	nmod	россия	22	0
9	вторгся	2	VERB	parataxis	вторгаться	22	-1
10	на	11	ADP	case	на	22	0
11	восток	9	NOUN	nmod	восток	22	0
12	Украины	11	PROPN	nmod	украина	22	0
13	и	9	CONJ	cc	и	22	0
14	—	20	SYM	nsubj	"—
"	22	0
15	в	16	ADP	case	в	22	0
16	апреле	14	PROPN	nmod	апрель	22	0
17	текущего	18	ADJ	amod	текущий	22	0
18	года	16	NOUN	nmod	год	22	0
19	—	20	PUNCT	nsubj	"—
"	22	0
20	спровоцировал	9	VERB	conj	спровоцировать	22	0
21	обострение	20	NOUN	dobj	обострение	22	0
22	конфликта	21	NOUN	nmod	конфликт	22	-1
23	между	24	ADP	case	между	22	0
24	Азербайджаном	21	PROPN	nmod	азербайджан	22	0
25	и	24	CONJ	cc	и	22	0
26	Арменией,	24	PROPN	conj	армения	22	0
27	чтобы	28	SCONJ	mark	чтобы	22	0
28	помешать	20	VERB	xcomp	помешать	22	0
29	богатому	30	ADJ	amod	богатый	22	1
30	нефтью	28	NOUN	iobj	нефть	22	0
31	Азербайджану	30	PROPN	appos	азербайджан	22	0
32	сблизиться	28	VERB	xcomp	сближаться	22	0
33	с	34	ADP	case	с	22	0
34	Западом.	32	NOUN	nmod	запад	22	0
1	Путин	2	PROPN	nsubj	путин	23	0
2	поддержал	0	VERB	ROOT	поддерживать	23	0
3	Иран	2	PROPN	nsubj	иран	23	0
4	и	2	CONJ	cc	и	23	0
5	продолжает	2	VERB	conj	продолжать	23	0
6	поставлять	5	VERB	xcomp	поставлять	23	0
7	ему	6	PRON	iobj	он	23	0
8	современные	9	ADJ	amod	современный	23	1
9	ракеты	6	NOUN	dobj	ракета	23	0
10	противовоздушной	11	ADJ	amod	противовоздушный	23	0
11	обороны,	9	NOUN	nmod	оборона	23	0
12	которые	13	DET	dobj	который	23	0
13	сделают	2	VERB	parataxis	сделать	23	0
14	любой	15	ADJ	amod	любой	23	0
15	удар	13	NOUN	nsubj	удар	23	-1
16	США	15	PROPN	nmod	сша	23	0
17	или	16	CONJ	cc	или	23	0
18	Израиля	16	PROPN	conj	израиль	23	0
19	чрезвычайно	20	ADV	advmod	чрезвычайно	23	0
20	разорительным.	13	PUNCT	punct	разорительный	23	-1
1	Путин	2	PROPN	nsubj	путин	24	0
2	провел	0	VERB	ROOT	проводить	24	0
3	успешную	4	ADJ	amod	успешный	24	1
4	кампанию	2	NOUN	dobj	кампания	24	0
5	в	6	ADP	case	в	24	0
6	Сирии,	2	PROPN	nmod	сирия	24	0
7	разгромив	16	VERB	advcl	разгромить	24	0
8	слабых	9	ADJ	amod	слабый	24	0
9	клиентов	16	NOUN	nsubj	клиент	24	0
10	Америки,	9	PROPN	appos	америка	24	0
11	спровоцировав	16	VERB	advcl	спровоцировать	24	0
12	очередную	13	ADJ	amod	очередной	24	0
13	волну	16	NOUN	dobj	волна	24	0
14	беженцев,	16	NOUN	iobj	беженец	24	0
15	которые	16	DET	nsubj	который	24	0
16	продолжают	2	VERB	parataxis	продолжать	24	0
17	прибывать	16	VERB	xcomp	прибывать	24	0
18	в	19	ADP	case	в	24	0
19	Евросоюз,	17	PROPN	nmod	евросоюз	24	0
20	и	16	CONJ	cc	и	24	0
21	сделав	16	VERB	conj	сделать	24	0
22	положение	21	NOUN	dobj	положение	24	0
23	«президента»	22	NOUN	nmod	президент	24	0
24	Башара	23	PROPN	appos	башар	24	0
25	аль-Асада	24	PROPN	name	аль	24	0
26	во	27	ADP	case	во	24	0
27	власти	22	NOUN	nmod	власть	24	0
28	более	29	ADV	advmod	более	24	0
29	прочным,	35	ADJ	amod	прочный	24	1
30	чем	31	ADP	case	что	24	0
31	оно	35	PRON	nmod	оно	24	0
32	было	35	VERB	cop	быть	24	0
33	в	34	ADP	case	в	24	0
34	момент	32	NOUN	nmod	момент	24	0
35	начала	21	NOUN	advmod	начинать	24	0
36	восстаний.	21	VERB	xcomp	восстание	24	-1
1	Он	2	PRON	nsubj	он	25	0
2	достиг	0	VERB	ROOT	достигать	25	1
3	очень	4	ADV	advmod	очень	25	0
4	значительных	5	ADJ	amod	значительный	25	1
5	результатов	2	NOUN	dobj	результат	25	0
6	в	8	ADP	case	в	25	0
7	своем	8	PRON	det	свой	25	0
8	противостоянии	2	NOUN	nmod	противостояние	25	1
9	НАТО.	8	PROPN	nmod	нато	25	0
1	Проводя	9	VERB	advcl	проводить	26	0
2	одну	4	NUM	nummod	один	26	0
3	опасную	4	ADJ	amod	опасный	26	-1
4	провокацию	1	NOUN	dobj	провокация	26	-1
5	за	6	ADP	case	за	26	0
6	другой,	1	ADJ	nmod	другой	26	0
7	он	9	PRON	nsubj	он	26	0
8	не	9	PART	neg	не	26	0
9	выказывает	0	VERB	ROOT	выказывать	26	0
10	ни	11	PART	neg	ни	26	0
11	малейшего	12	ADJ	amod	малый	26	0
12	желания	9	NOUN	dobj	желание	26	0
13	отступить.	9	PUNCT	punct	отступать	26	0
1	Наоборот,	3	ADP	advmod	наоборот	27	0
2	он	3	PRON	nsubj	он	27	0
3	получает	0	VERB	ROOT	получать	27	0
4	массу	3	NOUN	dobj	масса	27	0
5	удовольствия,	4	NOUN	nmod	удовольствие	27	1
6	ставя	5	NOUN	nmod	ставить	27	0
7	США	6	PROPN	nmod	сша	27	0
8	и	5	CONJ	cc	и	27	0
9	их	10	PRON	det	они	27	0
10	президента	5	NOUN	conj	президент	27	0
11	в	12	ADP	case	в	27	0
12	крайне	10	NOUN	nmod	крайне	27	0
13	неудобное	14	ADJ	nsubj	неудобный	27	-1
14	положение.	3	VERB	parataxis	положение	27	0
1	В	2	ADP	case	в	28	0
2	четверг,	17	ADJ	nmod	четверг	28	0
3	21	4	ADJ	amod	21	28	0
4	апреля,	17	PROPN	nsubj	апрель	28	0
5	его	6	PRON	det	он	28	0
6	представитель	4	NOUN	name	представитель	28	0
7	на	9	ADP	case	на	28	0
8	первом	9	ADJ	amod	первый	28	0
9	заседании	17	NOUN	nmod	заседание	28	0
10	Совета	9	NOUN	nmod	совет	28	0
11	НАТО-Россия	10	PROPN	nmod	нато	28	0
12	за	15	ADP	case	за	28	0
13	последние	15	ADJ	amod	последний	28	0
14	два	15	NUM	nummod	два	28	0
15	года	9	NOUN	nmod	год	28	0
16	цинично	17	ADV	advmod	цинично	28	0
17	перевернул	0	VERB	ROOT	перевертывать	28	0
18	ситуацию	17	NOUN	dobj	ситуация	28	0
19	с	20	ADP	case	с	28	0
20	ног	18	NOUN	nmod	нога	28	0
21	на	22	ADP	case	на	28	0
22	голову,	17	PRON	nmod	голова	28	0
23	заявив,	17	VERB	advcl	заявлять	28	0
24	что	27	SCONJ	mark	что	28	0
25	именно	27	ADV	advmod	именно	28	0
26	США	25	PROPN	nmod	сша	28	0
27	выступали	23	VERB	ccomp	выступать	28	0
28	в	29	ADP	case	в	28	0
29	качестве	27	NOUN	nmod	качество	28	0
30	агрессора	29	NOUN	nmod	агрессор	28	-1
31	во	34	ADP	case	во	28	0
32	всех	34	DET	det	все	28	0
33	инцидентах,	34	ADV	advmod	инцидент	28	-1
34	включая	27	VERB	advcl	включая	28	0
35	инцидент	34	NOUN	dobj	инцидент	28	-1
36	с	43	ADP	case	с	28	0
37	российским	43	ADJ	amod	российский	28	0
38	военным	43	ADJ	amod	военный	28	0
39	самолетом,	43	ADJ	amod	самолет	28	0
40	пролетевшим	43	VERB	acl	пролететь	28	0
41	в	43	ADP	case	в	28	0
42	непосредственной	43	ADJ	amod	непосредственный	28	1
43	близости	35	NOUN	nmod	близость	28	0
44	от	46	ADP	case	от	28	0
45	американского	46	ADJ	amod	американский	28	0
46	эсминца	35	NOUN	nmod	эсминец	28	0
47	в	49	ADP	case	в	28	0
48	Балтийском	49	ADJ	amod	балтийский	28	0
49	море.	35	VERB	nmod	море	28	0
1	Представитель	3	NOUN	nsubj	представитель	29	0
2	Путина	1	PROPN	nmod	путин	29	0
3	отчитал	0	VERB	ROOT	отчитывать	29	-1
4	наши	3	PRON	dobj	наш	29	0
5	ВМС	4	PROPN	appos	вмс	29	0
6	за	7	ADP	case	за	29	0
7	беспечность	3	NOUN	nmod	беспечность	29	-1
8	и	7	CONJ	cc	и	29	0
9	безрассудство.	7	NOUN	conj	безрассудство	29	0
1	Подобные	2	ADJ	amod	подобный	30	0
2	инциденты	8	NOUN	nsubj	инцидент	30	-1
3	на	4	ADP	case	на	30	0
4	воде	2	NOUN	nmod	вода	30	0
5	и	2	CONJ	cc	и	30	0
6	в	7	ADP	case	в	30	0
7	небе	8	PRON	nmod	небо	30	0
8	приводят	0	VERB	ROOT	приводить	30	0
9	в	10	ADP	case	в	30	0
10	недоумение	8	NOUN	nmod	недоумение	30	-1
11	экспертов	10	NOUN	nmod	эксперт	30	0
12	западных	14	ADJ	amod	западный	30	0
13	аналитических	14	ADJ	amod	аналитический	30	0
14	центров,	11	NOUN	nmod	центр	30	0
15	которые	16	DET	nsubj	который	30	0
16	считают	8	VERB	acl:relcl	считать	30	0
17	такое	18	ADJ	amod	такой	30	0
18	поведение	16	NOUN	dobj	поведение	30	0
19	контрпродуктивными	20	ADJ	amod	контрпродуктивный	30	-1
20	проявлениями	18	NOUN	iobj	проявление	30	0
21	глупости	20	NOUN	nmod	глупость	30	-1
22	и	16	CONJ	cc	и	30	0
23	просто	25	ADV	advmod	просто	30	0
24	плохих	25	ADJ	amod	плохой	30	-1
25	манер.	16	NOUN	nmod	манер	30	0
1	Однако	2	CONJ	cc:preconj	однако	31	0
2	посмотрите	0	VERB	ROOT	посмотреть	31	0
3	на	4	ADP	case	на	31	0
4	ситуацию	2	NOUN	nmod	ситуация	31	0
5	глазами	4	NOUN	iobj	глаз	31	0
6	Путина.	5	PROPN	nmod	путин	31	0
1	Когда	4	SCONJ	mark	когда	32	0
2	его	3	PRON	det	он	32	0
3	самолеты	4	NOUN	nsubj	самолет	32	0
4	пролетают	10	VERB	advcl	пролетать	32	0
5	над	8	ADP	case	над	32	0
6	нашими	8	PRON	det	наш	32	0
7	военными	8	ADJ	amod	военный	32	0
8	кораблями,	4	NOUN	nmod	корабль	32	0
9	он	10	PRON	nsubj	он	32	0
10	получает	0	VERB	ROOT	получать	32	0
11	следующее:	10	PUNCT	punct	следующий	32	0
1	•	3	PRON	dobj	"•
"	33	0
2	Он	3	PRON	nsubj	он	33	0
3	отправляет	0	VERB	ROOT	отправлять	33	0
4	НАТО	3	PROPN	dobj	нато	33	0
5	(особенно	6	ADV	advmod	особенно	33	0
6	странам	20	NOUN	advmod	страна	33	0
7	Восточной	8	ADJ	amod	восточный	33	0
8	Европы,	6	PROPN	nmod	европа	33	0
9	недавно	10	ADV	advmod	недавно	33	0
10	ставшим	12	VERB	acl	становиться	33	0
11	его	12	PRON	det	он	33	0
12	членами)	15	NOUN	nsubj	член	33	0
13	сигнал:	12	SYM	nmod	сигнал	33	0
14	«Эй,	13	PRON	nmod	эй	33	0
15	американцы	20	ADJ	nsubj	американец	33	0
16	даже	17	X	discourse	даже	33	0
17	себя	15	PRON	dobj	себя	33	0
18	защитить	20	VERB	xcomp	защищать	33	0
19	не	20	PART	neg	не	33	0
20	могут.	3	VERB	parataxis	мочь	33	0
1	Вы	3	PRON	nsubj	вы	34	0
2	правда	1	NOUN	appos	правда	34	0
3	считаете,	0	VERB	ROOT	считать	34	0
4	что	6	SCONJ	mark	что	34	0
5	они	6	PRON	nsubj	они	34	0
6	станут	3	VERB	ccomp	становиться	34	0
7	защищать	6	VERB	xcomp	защищать	34	0
8	вас?»	7	DET	dobj	вы	34	0
1	•	3	SCONJ	mark	"•
"	35	0
2	Он	3	PRON	nsubj	он	35	0
3	отправляет	0	VERB	ROOT	отправлять	35	0
4	россиянам	3	NOUN	iobj	россиянин	35	0
5	сигнал	3	NOUN	dobj	сигнал	35	0
6	о	8	ADP	case	о	35	0
7	том,	8	DET	det	том	35	0
8	что	5	PRON	nmod	что	35	0
9	именно	10	ADV	advmod	именно	35	0
10	американская	11	ADJ	amod	американский	35	0
11	армия,	8	NOUN	nmod	армия	35	0
12	а	11	CONJ	cc	а	35	0
13	вовсе	15	ADV	advmod	вовсе	35	0
14	не	15	PART	neg	не	35	0
15	российская,	11	ADJ	conj	российский	35	0
16	слаба	15	NOUN	nmod	слабый	35	0
17	и	16	CONJ	cc	и	35	0
18	немощна.	16	PUNCT	conj	немощный	35	-1
1	Это	2	DET	det	это	36	0
2	та	5	NOUN	nsubj	тот	36	0
3	пропаганда,	5	ADV	advmod	пропаганда	36	0
4	которая	5	DET	nsubj	который	36	0
5	приносит	0	VERB	ROOT	приносить	36	0
6	россиянам	5	ADJ	iobj	россиянин	36	0
7	приятное	8	ADJ	amod	приятный	36	1
8	чувство	5	NOUN	dobj	чувство	36	0
9	удовлетворения.	5	PUNCT	punct	удовлетворение	36	1
1	•	2	ADP	case	"•
"	37	0
2	Разведка	4	NOUN	nmod	разведка	37	0
3	Путина	2	PROPN	nmod	путин	37	0
4	изучает	0	VERB	ROOT	изучать	37	0
5	наши	4	PRON	dobj	наш	37	0
6	электронные	7	ADJ	amod	электронный	37	0
7	системы,	10	NOUN	dobj	система	37	0
8	когда	10	SCONJ	mark	когда	37	0
9	они	10	PRON	nsubj	они	37	0
10	проверяют	4	VERB	parataxis	проверять	37	0
11	более	12	ADV	advmod	более	37	0
12	старые	14	ADJ	amod	старый	37	0
13	самолеты,	14	ADJ	amod	самолет	37	0
14	которые	16	DET	nsubj	который	37	0
15	он	16	PRON	nsubj	он	37	0
16	отправляет	10	VERB	parataxis	отправлять	37	0
17	за	18	ADP	case	за	37	0
18	пределы	16	NOUN	nmod	предел	37	0
19	России	18	PROPN	nmod	россия	37	0
20	(он	16	CONJ	cc	он	37	0
21	никогда	23	ADV	advmod	никогда	37	0
22	не	23	PART	neg	не	37	0
23	раскроет	16	VERB	conj	раскрывать	37	0
24	характеристики	23	NOUN	dobj	характеристика	37	0
25	своих	27	PRON	det	свой	37	0
26	новейших	27	ADJ	amod	новый	37	0
27	самолетов).	24	ADJ	nmod	самолет	37	0
1	•	2	ADP	case	"•
"	38	0
2	Он	3	PRON	nsubj	он	38	0
3	приучает	0	VERB	ROOT	приучать	38	0
4	нас	3	PRON	dobj	мы	38	0
5	к	7	ADP	case	к	38	0
6	агрессивному	7	ADJ	amod	агрессивный	38	-1
7	поведению,	8	NOUN	nmod	поведение	38	0
8	внушая	3	VERB	advcl	внушать	38	0
9	нам,	12	ADV	advmod	мы	38	0
10	что	12	SCONJ	mark	что	38	0
11	не	12	PART	neg	не	38	0
12	стоит	8	VERB	ccomp	стоять	38	0
13	реагировать	12	VERB	xcomp	реагировать	38	0
14	на	15	ADP	case	на	38	0
15	него	13	PRON	nmod	он	38	0
16	чрезмерно	17	ADV	advmod	чрезмерно	38	0
17	остро.	13	ADJ	dobj	остро	38	0
1	Если	6	SCONJ	mark	если	39	0
2	в	4	ADP	case	в	39	0
3	21	4	ADJ	amod	21	39	0
4	веке	6	NOUN	nmod	век	39	0
5	дело	6	NOUN	nsubj	дело	39	0
6	дойдет	14	VERB	advcl	доходить	39	0
7	до	9	ADP	case	до	39	0
8	внезапной	9	ADJ	amod	внезапный	39	0
9	войны,	6	NOUN	nmod	война	39	-1
10	то	11	DET	det	то	39	0
11	страна,	9	NOUN	nmod	страна	39	0
